model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,base_short_200_noCCS,all,MWh,7.81E+06
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2030,base_short_200_noCCS,all,MWh,3.04E+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2030,base_short_200_noCCS,all,MWh,2.73E+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2030,base_short_200_noCCS,all,MWh,8.98E+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2030,base_short_200_noCCS,all,MWh,2.62E+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2030,base_short_200_noCCS,all,MWh,3.94E+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2030,base_short_200_noCCS,all,MWh,1.12E+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_23,Wind,2030,base_short_200_noCCS,all,MWh,2.41E+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_3,Wind,2030,base_short_200_noCCS,all,MWh,3.73E+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_6,Wind,2030,base_short_200_noCCS,all,MWh,8.94E+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_7,Wind,2030,base_short_200_noCCS,all,MWh,3.55E+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_9,Wind,2030,base_short_200_noCCS,all,MWh,2.15E+06
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_200_noCCS,all,MWh,180173
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_200_noCCS,all,MWh,1.21E+07
TEMOA,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_200_noCCS,all,MWh,20305.7
TEMOA,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base_short_200_noCCS,all,MWh,2151.8
TEMOA,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_short_200_noCCS,all,MWh,23066
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2030,base_short_200_noCCS,all,MWh,2.37E+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2030,base_short_200_noCCS,all,MWh,1.56E+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2030,base_short_200_noCCS,all,MWh,5.48E+06
TEMOA,BASN,BASN_utilitypv_class1_moderate_0,Solar,2030,base_short_200_noCCS,all,MWh,1.13E+07
TEMOA,BASN,BASN_utilitypv_class1_moderate_1,Solar,2030,base_short_200_noCCS,all,MWh,7.93E+06
TEMOA,BASN,BASN_utilitypv_class1_moderate_3,Solar,2030,base_short_200_noCCS,all,MWh,2.67E+06
TEMOA,BASN,BASN_utilitypv_class1_moderate_5,Solar,2030,base_short_200_noCCS,all,MWh,7.24E+06
TEMOA,BASN,BASN_utilitypv_class1_moderate_7,Solar,2030,base_short_200_noCCS,all,MWh,9.98E+06
TEMOA,CANO,CANO_batteries_1,Battery,2030,base_short_200_noCCS,all,MWh,610606
TEMOA,CANO,CANO_biomass_2,Other,2030,base_short_200_noCCS,all,MWh,973575
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,base_short_200_noCCS,all,MWh,1.80E+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2030,base_short_200_noCCS,all,MWh,1.03E+07
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,base_short_200_noCCS,all,MWh,5.16E+06
TEMOA,CANO,CANO_landbasedwind_class3_moderate_2,Wind,2030,base_short_200_noCCS,all,MWh,1.62E+06
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_200_noCCS,all,MWh,577935
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_200_noCCS,all,MWh,1.28E+07
TEMOA,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_200_noCCS,all,MWh,44998.9
TEMOA,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base_short_200_noCCS,all,MWh,41780.9
TEMOA,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_short_200_noCCS,all,MWh,22761.5
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2030,base_short_200_noCCS,all,MWh,2.53E+06
TEMOA,CANO,CANO_small_hydroelectric_1,Hydro,2030,base_short_200_noCCS,all,MWh,1.86E+06
TEMOA,CANO,CANO_solar_photovoltaic_1,Solar,2030,base_short_200_noCCS,all,MWh,5.30E+06
TEMOA,CANO,CANO_utilitypv_class1_moderate_0,Solar,2030,base_short_200_noCCS,all,MWh,3.64E+07
TEMOA,CANO,CANO_utilitypv_class1_moderate_1,Solar,2030,base_short_200_noCCS,all,MWh,4.53E+06
TEMOA,CASO,CASO_batteries_1,Battery,2030,base_short_200_noCCS,all,MWh,815808
