Region,Resource,Zone,Cluster,AnnualSum
BASN,BASN_biomass_1,1,1,1.3650879785714526e7
BASN,BASN_conventional_hydroelectric_1,1,1,3.0149725450610477e8
BASN,BASN_conventional_steam_coal_1,1,1,1.136828892986645e6
BASN,BASN_geothermal_1,1,1,5.845786487915265e7
BASN,BASN_natural_gas_fired_combined_cycle_1,1,1,1.9958638045820265e9
BASN,BASN_natural_gas_fired_combustion_turbine_1,1,1,5.2152215857413664e7
BASN,BASN_natural_gas_internal_combustion_engine_1,1,1,1.3735674427218888e7
BASN,BASN_onshore_wind_turbine_1,1,1,5.2728733800561175e7
BASN,BASN_small_hydroelectric_1,1,1,1.635964259809551e8
BASN,BASN_solar_photovoltaic_1,1,1,3.746684401831403e8
CANO,CANO_biomass_1,2,1,1.0108600632610114e8
CANO,CANO_conventional_hydroelectric_1,2,1,1.1346864215524573e9
CANO,CANO_hydroelectric_pumped_storage_1,2,1,3.522752167692238e8
CANO,CANO_natural_gas_fired_combined_cycle_1,2,1,3.091948127599431e9
CANO,CANO_natural_gas_fired_combustion_turbine_1,2,1,9.116384839544538e7
CANO,CANO_natural_gas_internal_combustion_engine_1,2,1,3.011832237828963e7
CANO,CANO_natural_gas_steam_turbine_1,2,1,0.0
CANO,CANO_onshore_wind_turbine_1,2,1,9.79959516561204e6
CANO,CANO_petroleum_liquids_1,2,1,16.98170574966883
CANO,CANO_small_hydroelectric_1,2,1,3.248334507684766e8
CANO,CANO_solar_photovoltaic_1,2,1,2.3287650891825765e8
CASO,CASO_biomass_1,3,1,9.299234623618975e7
CASO,CASO_conventional_hydroelectric_1,3,1,1.59769151289181e8
CASO,CASO_geothermal_1,3,1,0.0
CASO,CASO_hydroelectric_pumped_storage_1,3,1,2.4465615643466678e8
CASO,CASO_natural_gas_fired_combined_cycle_1,3,1,1.8673250007926595e9
CASO,CASO_natural_gas_fired_combustion_turbine_1,3,1,1.4129574863144583e8
CASO,CASO_natural_gas_internal_combustion_engine_1,3,1,3.852351091856601e6
CASO,CASO_onshore_wind_turbine_1,3,1,8.875730329968947e7
CASO,CASO_petroleum_liquids_1,3,1,9.500184279452888
CASO,CASO_small_hydroelectric_1,3,1,1.2600406962930162e8
CASO,CASO_solar_photovoltaic_1,3,1,5.614363343165948e8
FRCC,FRCC_biomass_1,4,1,2.465355057771888e8
FRCC,FRCC_conventional_hydroelectric_1,4,1,7.509549827687655e6
FRCC,FRCC_conventional_steam_coal_1,4,1,32.59714678130513
FRCC,FRCC_natural_gas_fired_combined_cycle_1,4,1,1.4188534864687815e9
FRCC,FRCC_natural_gas_fired_combustion_turbine_1,4,1,66.19674053900698
FRCC,FRCC_natural_gas_internal_combustion_engine_1,4,1,151.96064914488474
FRCC,FRCC_natural_gas_steam_turbine_1,4,1,0.0
FRCC,FRCC_nuclear_1,4,1,1.9586528449477153e9
FRCC,FRCC_petroleum_liquids_1,4,1,7.75412280296523
FRCC,FRCC_solar_photovoltaic_1,4,1,3.167929808789609e8
ISNE,ISNE_biomass_1,5,1,8.609494980285783e7
ISNE,ISNE_conventional_hydroelectric_1,5,1,1.0912466941371411e8
ISNE,ISNE_hydroelectric_pumped_storage_1,5,1,1.8283479581537732e8
ISNE,ISNE_natural_gas_fired_combined_cycle_1,5,1,1.8636863617806516e9
ISNE,ISNE_natural_gas_fired_combustion_turbine_1,5,1,4.243410033106771e7
ISNE,ISNE_natural_gas_internal_combustion_engine_1,5,1,3.7518102683865023e6
ISNE,ISNE_natural_gas_steam_turbine_1,5,1,590497.1041584756
