Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_biomass_1,1,143270.39999999836,16.4,0.9999999999999888
BASN_conventional_hydroelectric_1,1,5.071788765482148e6,1478.3,0.3927226549487151
BASN_conventional_steam_coal_1,1,2.3604645131364837e6,270.2,0.9999988617238501
BASN_geothermal_1,1,493583.69630640344,56.5,0.9999993847175019
BASN_natural_gas_fired_combined_cycle_1,1,9.100466807086421e6,7827.9,0.13307784993980193
BASN_natural_gas_fired_combustion_turbine_1,1,104050.50323250428,1819.2,0.006547132229792588
BASN_natural_gas_internal_combustion_engine_1,1,61459.285099354995,203.5,0.034570882439269625
BASN_onshore_wind_turbine_1,1,1.175892321247104e6,520.0,0.25885203605925616
BASN_small_hydroelectric_1,1,1.2527424000000106e6,143.4,1.0000000000000084
BASN_solar_photovoltaic_1,1,8.832236680349851e6,4274.2,0.23653925963218864
CANO_biomass_1,2,498825.6000000033,57.1,1.0000000000000067
CANO_conventional_hydroelectric_1,2,1.5092728209620131e7,5619.5,0.3074379321812286
CANO_hydroelectric_pumped_storage_1,2,1.4080467908999806e6,2276.9,0.0
CANO_natural_gas_fired_combined_cycle_1,2,2.4671293883593693e7,10931.6,0.25834232828063697
CANO_natural_gas_fired_combustion_turbine_1,2,349962.7123672946,2949.8,0.013580525558047339
CANO_natural_gas_internal_combustion_engine_1,2,140406.3011959937,433.9,0.03704113819354406
CANO_natural_gas_steam_turbine_1,2,2102.513941472116,2.9,0.08299047703802404
CANO_onshore_wind_turbine_1,2,130284.44626103656,61.8,0.24131897445721115
CANO_petroleum_liquids_1,2,1054.3708087597288,150.6,0.0008014118805301754
CANO_small_hydroelectric_1,2,1.7061407999999924e6,195.3,0.9999999999999954
CANO_solar_photovoltaic_1,2,5.443991581189205e6,2501.9,0.24907771472752158
CASO_biomass_1,3,578323.1999999954,66.2,0.9999999999999921
CASO_conventional_hydroelectric_1,3,2.253903788323232e6,919.0,0.2807419012746814
CASO_geothermal_1,3,204214.8268234902,23.6,0.9905186158555392
CASO_hydroelectric_pumped_storage_1,3,2.38917206140804e6,1665.0,0.0
CASO_natural_gas_fired_combined_cycle_1,3,1.415398746180343e7,8797.8,0.1841586388027898
CASO_natural_gas_fired_combustion_turbine_1,3,1.0190691148119073e6,5357.1,0.02177515528696681
CASO_natural_gas_internal_combustion_engine_1,3,29601.671515324793,48.6,0.06972159927447653
CASO_onshore_wind_turbine_1,3,1.5230836551916583e6,416.1,0.4189994148062404
CASO_petroleum_liquids_1,3,23.234250959853444,3.3,0.0008059388861088025
CASO_small_hydroelectric_1,3,624624.0,71.5,1.0
CASO_solar_photovoltaic_1,3,1.4522113495350191e7,6500.5,0.2557233815092237
FRCC_biomass_1,4,810700.7999999932,92.8,0.9999999999999917
FRCC_conventional_hydroelectric_1,4,118540.39165969963,43.5,0.3119352649880522
FRCC_conventional_steam_coal_1,4,6.412521805139621e6,898.0,0.8174098991271329
FRCC_natural_gas_fired_combined_cycle_1,4,1.0619675933858912e8,35447.7,0.34293402538843354
FRCC_natural_gas_fired_combustion_turbine_1,4,1.287803157294448e6,6956.6,0.021190432837149456
FRCC_natural_gas_internal_combustion_engine_1,4,99514.07870260085,250.9,0.04540160856019103
FRCC_natural_gas_steam_turbine_1,4,109547.80138743712,335.0,0.03743227591009141
FRCC_nuclear_1,4,3.241910366309955e7,3737.0,0.9930366559843217
FRCC_petroleum_liquids_1,4,68.12425365253122,4.0,0.0019495264895985354
FRCC_solar_photovoltaic_1,4,9.793558775043478e6,5877.7,0.19073065180058701
ISNE_biomass_1,5,272563.20000000077,31.2,1.0000000000000029
ISNE_conventional_hydroelectric_1,5,1.7666060143204895e6,464.8,0.4350718253509745
ISNE_hydroelectric_pumped_storage_1,5,738137.0151473135,1768.0,0.0
ISNE_natural_gas_fired_combined_cycle_1,5,1.5084180852905339e7,13362.0,0.12922235097104187
ISNE_natural_gas_fired_combustion_turbine_1,5,67253.65318489443,1753.4,0.00439058361552281
ISNE_natural_gas_internal_combustion_engine_1,5,25422.9271822253,52.4,0.05553690087831981
ISNE_natural_gas_steam_turbine_1,5,4921.746697718843,10.2,0.05523399565600584
ISNE_nuclear_1,5,2.924899887755647e7,3348.1,0.9999999069218304
ISNE_onshore_wind_turbine_1,5,55211.69531024153,39.8,0.15879447405940394
ISNE_petroleum_liquids_1,5,1569.7973395406723,392.4,0.00045793302472850467
ISNE_small_hydroelectric_1,5,1.7314752000000076e6,198.2,1.0000000000000044
ISNE_solar_photovoltaic_1,5,1.7948540131240124e6,1159.8,0.17714683632496128
MISC_biomass_1,6,469996.80000000214,53.8,1.0000000000000047
MISC_conventional_hydroelectric_1,6,920313.0509235777,276.6,0.3808647501630447
MISC_conventional_steam_coal_1,6,2.349687852954407e7,2698.4,0.9967614155943343
MISC_hydroelectric_pumped_storage_1,6,305280.85700301826,471.0,0.0
MISC_natural_gas_fired_combined_cycle_1,6,1.4397289851814393e7,5037.1,0.3271806040710527
MISC_natural_gas_fired_combustion_turbine_1,6,494679.3307098227,5522.2,0.010254134450503655
MISC_natural_gas_internal_combustion_engine_1,6,17407.97435622125,34.8,0.057260662564935595
MISC_natural_gas_steam_turbine_1,6,40017.599304725794,49.0,0.09348508471799963
MISC_nuclear_1,6,2.0730524874821585e7,2373.0,0.9999998492475244
MISC_onshore_wind_turbine_1,6,3.373870270502241e6,1568.1,0.2462872895412615
MISC_petroleum_liquids_1,6,181.78256240315835,36.3,0.0005732353580862269
MISC_small_hydroelectric_1,6,122304.0,14.0,1.0
MISC_solar_photovoltaic_1,6,6.095136331985927e6,3653.6,0.1909632512331259
MISE_biomass_1,7,322358.39999999566,36.9,0.9999999999999865
MISE_conventional_steam_coal_1,7,206332.95018647512,61.4,0.3846693568461984
MISE_hydroelectric_pumped_storage_1,7,700411.1324394483,2047.0000000000002,0.0
MISE_natural_gas_fired_combined_cycle_1,7,8.077195468484244e6,4663.6,0.1982561526225339
MISE_natural_gas_fired_combustion_turbine_1,7,293158.36182747723,2996.0,0.011200769288365761
MISE_natural_gas_internal_combustion_engine_1,7,16026.51221067326,80.9,0.022676596466652148
MISE_natural_gas_steam_turbine_1,7,572.1033781659746,27.2,0.002407647943288988
MISE_nuclear_1,7,1.0142492793375056e7,1161.0,0.9999996838426217
MISE_onshore_wind_turbine_1,7,2.375276651990535e6,1070.6,0.2539652728869445
MISE_small_hydroelectric_1,7,83865.59999999864,9.6,0.9999999999999838
MISE_solar_photovoltaic_1,7,1.6161149243896534e6,977.3,0.18929176327235075
MISS_biomass_1,8,270816.0,31.0,1.0
MISS_conventional_hydroelectric_1,8,1.1982450024935494e6,521.4,0.2630643360010132
MISS_conventional_steam_coal_1,8,5.937754262427275e6,680.0,0.9995411586988384
MISS_natural_gas_fired_combined_cycle_1,8,4.400261522306181e7,20444.3,0.24637328733408603
MISS_natural_gas_fired_combustion_turbine_1,8,477112.0635327749,3801.2,0.014367693396031113
MISS_natural_gas_internal_combustion_engine_1,8,39785.03977843462,107.8,0.04224627389875709
MISS_natural_gas_steam_turbine_1,8,4773.260729816838,30.0,0.018212991185198556
MISS_nuclear_1,8,4.740153341117663e7,5426.0,0.999999945385243
MISS_onshore_wind_turbine_1,8,1.6117916512519973e6,184.5,0.999999783627166
MISS_petroleum_liquids_1,8,9.205334444630099,1.8,0.0005854023227405181
MISS_small_hydroelectric_1,8,22713.600000000257,2.6,1.0000000000000113
MISS_solar_photovoltaic_1,8,3.147173424093222e6,1834.2,0.19640898928281492
MISW_biomass_1,9,413212.8000000018,47.3,1.0000000000000044
MISW_conventional_hydroelectric_1,9,198779.55306643105,67.3,0.3380991042963261
MISW_conventional_steam_coal_1,9,1.4308309756029896e7,3174.5,0.5159413987215364
MISW_natural_gas_fired_combined_cycle_1,9,1.3103405433822202e7,8139.5,0.18427814247616878
MISW_natural_gas_fired_combustion_turbine_1,9,464476.63797527296,4249.5,0.012511616265759582
MISW_natural_gas_internal_combustion_engine_1,9,314379.27595800586,664.8,0.05413152637102394
MISW_natural_gas_steam_turbine_1,9,4555.277942570628,146.9,0.003549608532512763
MISW_nuclear_1,9,2.0468444809931736e7,2343.0,0.9999998441470374
MISW_onshore_wind_turbine_1,9,7.636688013971648e6,3472.6,0.25173155712213396
MISW_petroleum_liquids_1,9,1603.1365179123477,178.1,0.0010303717955867258
MISW_small_hydroelectric_1,9,1.9236672000000086e6,220.2,1.0000000000000047
MISW_solar_photovoltaic_1,9,3.3128090993811265e6,1893.3,0.2002923444822686
NWPP_biomass_1,10,499699.19999999827,57.2,0.9999999999999964
NWPP_conventional_hydroelectric_1,10,1.2510879329705772e8,28365.9,0.5048689272606925
NWPP_conventional_steam_coal_1,10,7.766299648440214e6,889.0,0.9999994396871683
NWPP_hydroelectric_pumped_storage_1,10,230488.24531541942,314.0,0.0
NWPP_natural_gas_fired_combined_cycle_1,10,1.281199086196141e7,6421.2,0.22839563407995245
NWPP_natural_gas_fired_combustion_turbine_1,10,25423.773501990647,411.5,0.007072249048083779
NWPP_natural_gas_internal_combustion_engine_1,10,191778.09597461778,305.0,0.07197580615152592
NWPP_natural_gas_steam_turbine_1,10,2393.112287033606,3.0,0.09131228201440805
NWPP_nuclear_1,10,1.0238590084088514e7,1172.0,0.999999812873539
NWPP_onshore_wind_turbine_1,10,1.774338198171735e6,749.1,0.2711339991035236
NWPP_petroleum_liquids_1,10,22.23484662004965,2.0,0.0012725988221182264
NWPP_small_hydroelectric_1,10,3.527596800000027e6,403.8,1.0000000000000075
NWPP_solar_photovoltaic_1,10,1.909299605808869e6,1015.9,0.2151347158261559
NYCW_biomass_1,11,11356.800000000128,1.3,1.0000000000000113
NYCW_natural_gas_fired_combined_cycle_1,11,6.747806139120836e6,4184.2,0.18460248229080697
NYCW_natural_gas_fired_combustion_turbine_1,11,368911.92267285596,2029.7999999999997,0.020804477720655908
NYCW_natural_gas_internal_combustion_engine_1,11,19797.056438784206,37.4,0.06059215428806551
NYCW_natural_gas_steam_turbine_1,11,2298.6603309388915,15.0,0.017541669192146607
NYCW_petroleum_liquids_1,11,218.19385821650528,54.5,0.0004582826272316289
NYCW_solar_photovoltaic_1,11,43376.78169657901,26.9,0.18458330651008267
NYUP_biomass_1,12,166857.6000000016,19.1,1.0000000000000095
NYUP_conventional_hydroelectric_1,12,1.8124843636778817e7,3438.8,0.6033297283290087
NYUP_hydroelectric_pumped_storage_1,12,122074.12448644965,1405.1,0.0
