Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_biomass_1,1,128419.20000000008,14.7,1.0000000000000007
BASN_biomass_2,1,87360.0,10.0,1.0
BASN_conventional_hydroelectric_1,1,5.414168877286804e6,1773.8,0.349393259344733
BASN_conventional_steam_coal_1,1,364985.0140557013,51.0,0.8192043158256602
BASN_conventional_steam_coal_2,1,1.5039285872509137e7,2040.2,0.8438045173261232
BASN_geothermal_1,1,2.231394604801886e6,287.4,0.8887446297620823
BASN_natural_gas_fired_combined_cycle_1,1,359739.0571513162,433.0,0.09510143505129585
BASN_natural_gas_fired_combined_cycle_2,1,2.7058658219064157e7,7113.9,0.43539744449421286
BASN_natural_gas_fired_combustion_turbine_1,1,75439.61370336017,1902.9,0.004538066591304549
BASN_natural_gas_fired_combustion_turbine_2,1,17595.644071661776,236.2,0.008527321746322737
BASN_natural_gas_internal_combustion_engine_1,1,224130.75902338038,221.4,0.11588072934937241
BASN_natural_gas_steam_turbine_1,1,4311.688915319396,5.0,0.09871082681592024
BASN_onshore_wind_turbine_1,1,2.21345468217406e6,1454.0,0.17425835214701232
BASN_petroleum_liquids_1,1,365.5286175669071,13.6,0.0030765916017468885
BASN_small_hydroelectric_1,1,1.4449343999999708e6,165.4,0.9999999999999798
BASN_solar_photovoltaic_1,1,1.1220581016781237e7,7922.7,0.16211735490070872
CANO_biomass_1,2,355555.19999999856,40.7,0.9999999999999958
CANO_biomass_2,2,235872.0,27.0,1.0
CANO_conventional_hydroelectric_1,2,1.690474548729103e7,6904.5,0.28026171628146357
CANO_hydroelectric_pumped_storage_1,2,5.576209499094706e6,2276.9,0.0
CANO_natural_gas_fired_combined_cycle_1,2,8.096141473921862e6,3112.8,0.2977242743186566
CANO_natural_gas_fired_combined_cycle_2,2,4.591683121371078e7,8296.9,0.6334953451339639
CANO_natural_gas_fired_combustion_turbine_1,2,375598.3457615638,1994.9,0.021552115963562154
CANO_natural_gas_fired_combustion_turbine_2,2,322312.67521636205,1510.0,0.024433619825125086
CANO_natural_gas_internal_combustion_engine_1,2,639543.3844311121,444.4,0.16473403464087277
CANO_natural_gas_steam_turbine_1,2,6466.362935077076,2.9,0.2552404215247677
CANO_onshore_wind_turbine_1,2,1.21765424716252e6,698.0,0.1996898266309222
CANO_petroleum_liquids_1,2,4326.661155718958,169.6,0.002920212201867299
CANO_small_hydroelectric_1,2,1.8598943999999703e6,212.9,0.999999999999984
CANO_solar_photovoltaic_1,2,9.359681524387805e6,6284.9,0.17047082943036204
CASO_batteries_1,3,121392.06813956005,84.0,0.0
CASO_biomass_1,3,654326.3999999971,74.9,0.9999999999999954
CASO_biomass_2,3,97843.20000000126,11.2,1.0000000000000129
CASO_conventional_hydroelectric_1,3,2.1742184848021944e6,955.0,0.2606076660340547
CASO_geothermal_1,3,183246.0797083607,23.6,0.8888123162113166
CASO_hydroelectric_pumped_storage_1,3,4.1146521390093174e6,1665.0,0.0
CASO_natural_gas_fired_combined_cycle_1,3,4.759588913717735e6,1984.9,0.27448472884874064
CASO_natural_gas_fired_combined_cycle_2,3,4.245279706918654e7,7458.1,0.6515766045020743
CASO_natural_gas_fired_combustion_turbine_1,3,319569.08172573696,1454.7,0.025146566236683064
CASO_natural_gas_fired_combustion_turbine_2,3,2.41293690788238e6,3954.6,0.06984426942808604
CASO_natural_gas_internal_combustion_engine_1,3,165820.11344650696,50.2,0.3781123524366521
CASO_onshore_wind_turbine_1,3,1.0635328856878726e7,3464.4,0.35140688647380613
CASO_petroleum_liquids_1,3,291.32923317877095,7.8,0.004275400834430634
CASO_small_hydroelectric_1,3,635980.8000000064,72.8,1.0000000000000102
CASO_solar_photovoltaic_1,3,2.700354294860933e7,13760.2,0.22463807924038326
FRCC_biomass_1,4,283046.4000000031,32.4,1.000000000000011
FRCC_biomass_2,4,802838.3999999875,91.9,0.9999999999999843
FRCC_conventional_hydroelectric_1,4,106878.33204946914,43.5,0.2812469265753788
FRCC_conventional_steam_coal_1,4,1.905312931797588e7,2523.0,0.8644431540258141
FRCC_conventional_steam_coal_2,4,3.296248761880023e6,442.0,0.8536603004056712
FRCC_natural_gas_fired_combined_cycle_1,4,4.719005744918223e6,2312.7,0.2335708172451407
FRCC_natural_gas_fired_combined_cycle_2,4,1.3426781638451838e8,28737.0,0.5348326017416506
FRCC_natural_gas_fired_combustion_turbine_1,4,5.094104316387654e6,8448.4,0.06902091953302826
FRCC_natural_gas_fired_combustion_turbine_2,4,262704.4021750449,234.7,0.12812728848721464
FRCC_natural_gas_internal_combustion_engine_1,4,374580.0017036442,262.9,0.1630952736696899
FRCC_natural_gas_steam_turbine_1,4,190742.60005923422,335.0,0.06517638458095314
FRCC_nuclear_1,4,2.9409298777782153e7,3737.0,0.9008426641472536
FRCC_petroleum_liquids_1,4,2625.8729244074284,149.7,0.0020078870534165315
FRCC_solar_photovoltaic_1,4,8.722560460512666e6,9413.7,0.10606473450140756
ISNE_biomass_1,5,4368.0,0.5,0.0
ISNE_biomass_2,5,496204.80000000144,56.8,1.0000000000000029
ISNE_conventional_hydroelectric_1,5,1.7612340320683098e6,516.1,0.39063448888738433
ISNE_hydroelectric_pumped_storage_1,5,2.85439710535249e6,1768.0,0.0
ISNE_natural_gas_fired_combined_cycle_1,5,2.2297836411973005e6,3158.8,0.0808030902301839
ISNE_natural_gas_fired_combined_cycle_2,5,1.85575244908294e7,10499.0,0.2023296271852923
ISNE_natural_gas_fired_combustion_turbine_1,5,72430.13027089556,409.5,0.02024662946383722
ISNE_natural_gas_fired_combustion_turbine_2,5,273822.7697941936,1315.9,0.023819577113808513
ISNE_natural_gas_internal_combustion_engine_1,5,23363.493123796732,57.4,0.04659220431893964
ISNE_natural_gas_steam_turbine_1,5,17848.50127301029,17.2,0.11878474844142847
ISNE_nuclear_1,5,2.5066799637161605e7,3348.1,0.8570138557194925
ISNE_offshore_wind_turbine_1,5,222506.1141934495,29.3,0.8692840351229915
ISNE_onshore_wind_turbine_1,5,1.7732437548463177e6,1237.8,0.16398545729824163
ISNE_petroleum_liquids_1,5,29442.135982338896,823.9,0.004090554525350442
ISNE_small_hydroelectric_1,5,1.983072e6,227.0,1.0
ISNE_solar_photovoltaic_1,5,3.7321728773093554e6,2680.6,0.1593738682634845
MISC_biomass_1,6,652579.1999999918,74.7,0.9999999999999875
MISC_biomass_2,6,20966.400000000314,2.4,1.000000000000015
MISC_conventional_hydroelectric_1,6,821433.2974672194,276.6,0.33994409543740983
MISC_conventional_steam_coal_1,6,4.079899796097939e7,6248.7,0.747389851978944
MISC_conventional_steam_coal_2,6,7.871439058573514e6,1692.0,0.5325264129850932
MISC_hydroelectric_pumped_storage_1,6,1.303807337637053e6,471.0,0.0
MISC_natural_gas_fired_combined_cycle_1,6,1.80649710386993e6,570.6,0.3624039119282916
MISC_natural_gas_fired_combined_cycle_2,6,1.5195800871492987e7,4067.5,0.427645008101975
MISC_natural_gas_fired_combustion_turbine_1,6,320503.9171732673,457.6,0.08017421209931576
MISC_natural_gas_fired_combustion_turbine_2,6,2.3887079355997476e6,8951.4,0.030546359780131437
MISC_natural_gas_internal_combustion_engine_1,6,65427.91444192228,35.7,0.20978876948831543
MISC_natural_gas_steam_turbine_1,6,17967.166931618834,98.4,0.020901231670578658
MISC_nuclear_1,6,1.7420196005985282e7,2373.0,0.8403160790687667
MISC_onshore_wind_turbine_1,6,9.536553634248728e6,5586.8,0.19539601658532155
MISC_petroleum_liquids_1,6,7402.18429142093,208.2,0.004069738858925169
MISC_small_hydroelectric_1,6,122304.0,14.0,1.0
MISC_solar_photovoltaic_1,6,4.434925448702318e6,3922.1,0.12943598585375782
MISE_biomass_1,7,234998.40000000075,26.9,1.0000000000000033
MISE_biomass_2,7,445536.0,51.0,1.0
MISE_conventional_steam_coal_1,7,16883.837353033083,2.3,0.8402929085559546
