Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_batteries_1,1,0.0,0.0,0.0
BASN_biomass_1,1,0.0,0.0,0.0
BASN_biomass_2,1,0.0,0.0,0.0
BASN_conventional_hydroelectric_1,1,5.296563821464115e6,1684.95,0.3598276781090635
BASN_conventional_steam_coal_1,1,0.0,0.0,0.0
BASN_conventional_steam_coal_2,1,111979.74763776631,1938.19,0.006613487096520526
BASN_geothermal_1,1,1.4583819947715409e6,200.55,0.832407533798732
BASN_natural_gas_fired_combined_cycle_1,1,220190.64284980466,411.35,0.06127378838868708
BASN_natural_gas_fired_combined_cycle_2,1,1.0083313940375395e7,7113.9,0.16224932833436553
BASN_natural_gas_fired_combustion_turbine_1,1,233295.5151634371,1807.76,0.014772465762290014
BASN_natural_gas_fired_combustion_turbine_2,1,26856.601420446317,203.87,0.015079436249038026
BASN_natural_gas_internal_combustion_engine_1,1,79695.61116111098,182.11,0.050094262329166625
BASN_natural_gas_steam_turbine_1,1,0.0,0.0,0.0
BASN_onshore_wind_turbine_1,1,1.6571810421191324e6,934.0,0.20310024851253378
BASN_petroleum_liquids_1,1,0.0,0.0,0.0
BASN_small_hydroelectric_1,1,1.4908857599999432e6,170.66,0.9999999999999619
BASN_solar_photovoltaic_1,1,4.539118915001554e6,2693.82,0.1928814055465369
CANO_batteries_1,2,0.0,0.0,0.0
CANO_biomass_1,2,0.0,0.0,0.0
CANO_biomass_2,2,1.0009708799999777e6,114.58,0.9999999999999777
CANO_conventional_hydroelectric_1,2,1.6209389760354603e7,6548.28,0.28335233673591087
CANO_geothermal_1,2,0.0,0.0,0.0
CANO_hydroelectric_pumped_storage_1,2,4.867544951486174e6,1791.0,0.0
CANO_natural_gas_fired_combined_cycle_1,2,1.785342893561354e6,2749.69,0.0743233505280686
CANO_natural_gas_fired_combined_cycle_2,2,2.2047595535119668e7,8296.89,0.30418183502179186
CANO_natural_gas_fired_combustion_turbine_1,2,319029.5761973235,1895.16,0.019269588488196612
CANO_natural_gas_fired_combustion_turbine_2,2,360215.76011369366,1193.76,0.03454085329044648
CANO_natural_gas_internal_combustion_engine_1,2,130116.96355306206,308.06,0.04834883161090579
CANO_natural_gas_steam_turbine_1,2,0.0,0.0,0.0
CANO_nuclear_1,2,0.0,0.0,0.0
