Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
CANO_natural_gas_fired_combined_cycle_1,2,10932.0,0.0,0.0,10932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO_natural_gas_fired_combustion_turbine_1,2,2950.0,0.0,0.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO_natural_gas_internal_combustion_engine_1,2,434.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO_natural_gas_steam_turbine_1,2,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO_onshore_wind_turbine_1,2,62.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO_petroleum_liquids_1,2,151.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO_small_hydroelectric_1,2,195.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO_solar_photovoltaic_1,2,2502.0,0.0,0.0,2502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_biomass_1,3,66.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_conventional_hydroelectric_1,3,919.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_geothermal_1,3,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_hydroelectric_pumped_storage_1,3,1665.0,0.0,0.0,1665.0,25807.5,0.0,0.0,25807.5,0.0,0.0,0.0,0.0
CASO_natural_gas_fired_combined_cycle_1,3,8798.0,0.0,0.0,8798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_natural_gas_fired_combustion_turbine_1,3,5357.0,0.0,0.0,5357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_natural_gas_internal_combustion_engine_1,3,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_onshore_wind_turbine_1,3,416.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_petroleum_liquids_1,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_small_hydroelectric_1,3,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO_solar_photovoltaic_1,3,6500.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_biomass_1,4,93.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_conventional_hydroelectric_1,4,44.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_conventional_steam_coal_1,4,898.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_natural_gas_fired_combined_cycle_1,4,35448.0,0.0,0.0,35448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_natural_gas_fired_combustion_turbine_1,4,6957.0,0.0,0.0,6957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_natural_gas_internal_combustion_engine_1,4,251.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_natural_gas_steam_turbine_1,4,335.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_nuclear_1,4,3737.0,0.0,0.0,3737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_petroleum_liquids_1,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC_solar_photovoltaic_1,4,5878.0,0.0,0.0,5878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_biomass_1,5,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_conventional_hydroelectric_1,5,465.0,0.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_hydroelectric_pumped_storage_1,5,1768.0,0.0,0.0,1768.0,27404.0,0.0,0.0,27404.0,0.0,0.0,0.0,0.0
ISNE_natural_gas_fired_combined_cycle_1,5,13362.0,0.0,0.0,13362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_natural_gas_fired_combustion_turbine_1,5,1753.0,0.0,0.0,1753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_natural_gas_internal_combustion_engine_1,5,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_natural_gas_steam_turbine_1,5,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_nuclear_1,5,3348.0,0.0,0.0,3348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_onshore_wind_turbine_1,5,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_petroleum_liquids_1,5,392.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_small_hydroelectric_1,5,198.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE_solar_photovoltaic_1,5,1160.0,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_biomass_1,6,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_conventional_hydroelectric_1,6,277.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_conventional_steam_coal_1,6,2698.0,0.0,0.0,2698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_hydroelectric_pumped_storage_1,6,471.0,0.0,0.0,471.0,7300.5,0.0,0.0,7300.5,0.0,0.0,0.0,0.0
MISC_natural_gas_fired_combined_cycle_1,6,5037.0,0.0,0.0,5037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_natural_gas_fired_combustion_turbine_1,6,5522.0,0.0,0.0,5522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_natural_gas_internal_combustion_engine_1,6,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_natural_gas_steam_turbine_1,6,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_nuclear_1,6,2373.0,0.0,0.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_onshore_wind_turbine_1,6,1568.0,0.0,0.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_petroleum_liquids_1,6,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_small_hydroelectric_1,6,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC_solar_photovoltaic_1,6,3654.0,0.0,0.0,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_biomass_1,7,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_conventional_steam_coal_1,7,61.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_hydroelectric_pumped_storage_1,7,2047.0000000000002,0.0,0.0,2047.0000000000002,31728.5,0.0,0.0,31728.5,0.0,0.0,0.0,0.0
MISE_natural_gas_fired_combined_cycle_1,7,4664.0,0.0,0.0,4664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_natural_gas_fired_combustion_turbine_1,7,2996.0,0.0,0.0,2996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_natural_gas_internal_combustion_engine_1,7,81.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_natural_gas_steam_turbine_1,7,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_nuclear_1,7,1161.0,0.0,0.0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_onshore_wind_turbine_1,7,1071.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_small_hydroelectric_1,7,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISE_solar_photovoltaic_1,7,977.0,0.0,0.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_biomass_1,8,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_conventional_hydroelectric_1,8,521.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_conventional_steam_coal_1,8,680.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_natural_gas_fired_combined_cycle_1,8,20444.0,0.0,0.0,20444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_natural_gas_fired_combustion_turbine_1,8,3801.0,0.0,0.0,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_natural_gas_internal_combustion_engine_1,8,108.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_natural_gas_steam_turbine_1,8,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_nuclear_1,8,5426.0,0.0,0.0,5426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_onshore_wind_turbine_1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_petroleum_liquids_1,8,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_small_hydroelectric_1,8,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISS_solar_photovoltaic_1,8,1834.0,0.0,0.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_biomass_1,9,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_conventional_hydroelectric_1,9,67.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_conventional_steam_coal_1,9,3174.0,0.0,0.0,3174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_natural_gas_fired_combined_cycle_1,9,8140.000000000001,0.0,0.0,8140.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_natural_gas_fired_combustion_turbine_1,9,4250.0,0.0,0.0,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_natural_gas_internal_combustion_engine_1,9,665.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_natural_gas_steam_turbine_1,9,147.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_nuclear_1,9,2343.0,0.0,0.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_onshore_wind_turbine_1,9,3473.0,0.0,0.0,3473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_petroleum_liquids_1,9,178.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_small_hydroelectric_1,9,220.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_solar_photovoltaic_1,9,1893.0,0.0,0.0,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_biomass_1,10,57.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_conventional_hydroelectric_1,10,28366.0,0.0,0.0,28366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_conventional_steam_coal_1,10,889.0,0.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_hydroelectric_pumped_storage_1,10,314.0,0.0,0.0,314.0,4867.0,0.0,0.0,4867.0,0.0,0.0,0.0,0.0
NWPP_natural_gas_fired_combined_cycle_1,10,6421.0,0.0,0.0,6421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_natural_gas_fired_combustion_turbine_1,10,412.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_natural_gas_internal_combustion_engine_1,10,305.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_natural_gas_steam_turbine_1,10,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_nuclear_1,10,1172.0,0.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_onshore_wind_turbine_1,10,749.0,0.0,0.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_petroleum_liquids_1,10,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_small_hydroelectric_1,10,404.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_solar_photovoltaic_1,10,1016.0,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_biomass_1,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_natural_gas_fired_combined_cycle_1,11,4184.0,0.0,0.0,4184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_natural_gas_fired_combustion_turbine_1,11,2029.9999999999998,0.0,0.0,2029.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_natural_gas_internal_combustion_engine_1,11,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_natural_gas_steam_turbine_1,11,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_petroleum_liquids_1,11,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_solar_photovoltaic_1,11,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_biomass_1,12,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_conventional_hydroelectric_1,12,3439.0,0.0,0.0,3439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_hydroelectric_pumped_storage_1,12,1405.0,0.0,0.0,1405.0,21777.5,0.0,0.0,21777.5,0.0,0.0,0.0,0.0
NYUP_natural_gas_fired_combined_cycle_1,12,7953.0,0.0,0.0,7953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_fired_combustion_turbine_1,12,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_internal_combustion_engine_1,12,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_steam_turbine_1,12,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_nuclear_1,12,2156.0,0.0,0.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_onshore_wind_turbine_1,12,1403.0,0.0,0.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_petroleum_liquids_1,12,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_small_hydroelectric_1,12,343.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_solar_photovoltaic_1,12,1139.0,0.0,0.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_biomass_1,13,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_hydroelectric_1,13,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_steam_coal_1,13,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_1,13,5034.0,0.0,0.0,5034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_1,13,6322.0,0.0,0.0,6322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_internal_combustion_engine_1,13,105.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_steam_turbine_1,13,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_nuclear_1,13,6516.0,0.0,0.0,6516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_onshore_wind_turbine_1,13,461.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_petroleum_liquids_1,13,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_small_hydroelectric_1,13,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_solar_photovoltaic_1,13,253.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_biomass_1,14,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_hydroelectric_1,14,613.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_steam_coal_1,14,914.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_hydroelectric_pumped_storage_1,14,3003.0,0.0,0.0,3003.0,46546.5,0.0,0.0,46546.5,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_1,14,7486.0,0.0,0.0,7486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_1,14,2610.0,0.0,0.0,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_internal_combustion_engine_1,14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_steam_turbine_1,14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_nuclear_1,14,3708.0,0.0,0.0,3708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_petroleum_liquids_1,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_small_hydroelectric_1,14,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_solar_photovoltaic_1,14,2449.0,0.0,0.0,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_biomass_1,15,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_hydroelectric_1,15,579.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_steam_coal_1,15,1762.0,0.0,0.0,1762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_hydroelectric_pumped_storage_1,15,1972.0,0.0,0.0,1972.0,30566.0,0.0,0.0,30566.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combined_cycle_1,15,27505.0,0.0,0.0,27505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_1,15,2739.0,0.0,0.0,2739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_internal_combustion_engine_1,15,223.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_steam_turbine_1,15,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_nuclear_1,15,12763.0,0.0,0.0,12763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_petroleum_liquids_1,15,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_small_hydroelectric_1,15,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_solar_photovoltaic_1,15,786.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_biomass_1,16,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_hydroelectric_1,16,626.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_1,16,2198.0,0.0,0.0,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_hydroelectric_pumped_storage_1,16,238.0,0.0,0.0,238.0,3689.0,0.0,0.0,3689.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_1,16,19049.0,0.0,0.0,19049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_1,16,8735.0,0.0,0.0,8735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_internal_combustion_engine_1,16,76.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_steam_turbine_1,16,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_nuclear_1,16,6326.0,0.0,0.0,6326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_onshore_wind_turbine_1,16,807.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_petroleum_liquids_1,16,66.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_small_hydroelectric_1,16,153.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_solar_photovoltaic_1,16,3782.0,0.0,0.0,3782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_biomass_1,17,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_hydroelectric_1,17,580.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_steam_coal_1,17,1531.0,0.0,0.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_hydroelectric_pumped_storage_1,17,581.0,0.0,0.0,581.0,9005.5,0.0,0.0,9005.5,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combined_cycle_1,17,3478.0,0.0,0.0,3478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combustion_turbine_1,17,2555.0,0.0,0.0,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_internal_combustion_engine_1,17,243.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_onshore_wind_turbine_1,17,4287.0,0.0,0.0,4287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_small_hydroelectric_1,17,85.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_solar_photovoltaic_1,17,1539.0,0.0,0.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_biomass_1,18,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_hydroelectric_1,18,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_steam_coal_1,18,1152.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combined_cycle_1,18,1782.0,0.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_1,18,2412.0,0.0,0.0,2412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_internal_combustion_engine_1,18,308.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_steam_turbine_1,18,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
