region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,Capital_Recovery_Period,WACC,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr
TRE,TRE_distributed_generation_1,distributed_generation,1,460,25,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,5518.0,0,0,0.0,1,0.0,5518,5518.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.245017466,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TRE_WEST,TRE_WEST_distributed_generation_1,distributed_generation,1,461,26,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,300.0,0,0,0.0,1,0.0,300,300.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.24501758,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BASN,BASN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,462,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,880237.722,55301,28000,0.0,0,0,2.0,0.0,0,0,106,2.0,6.36,0.0,0.0,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,10,43330,0,0,0,0,0.0,0.0,0.93,30,0.05,30,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASN,BASN_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,463,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,746250.365,47051,21000,0.0,0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,10,43330,0,0,0,0,0.0,0.0,0.927,30,0.05,30,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASN,BASN_battery_moderate_0,Battery_*_Moderate,0,464,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,238220.32,23664,5955,141861.828,14092,3546,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.031,15,0.05,15,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASN,BASN_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,465,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,2000.0,0,-1.0,-1,0,0,0,0,0,6590256.004,417811,145960,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,mountain_uranium,0,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,1.088,40,0.05,40,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,0,466,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,820875.402,51550,21000,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,10,43330,0,0,0,0,0.0,0.0,0.927,30,0.05,30,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,0,467,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,968261.494,60625,28000,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,10,43330,0,0,0,0,0.0,0.0,0.93,30,0.05,30,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASN,BASN_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate_,0,468,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,2442.6,-1,0,0,0,0,0,879445.731,89044,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,34394.723,672507.05,0.955,30,0.05,30,0.0,0,0,0.491524786,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,469,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,9223.4,-1,0,0,0,0,0,879445.731,79285,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,24635.625,481689.634,0.955,30,0.05,30,0.0,0,0,0.397614449,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,470,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3585.9,-1,0,0,0,0,0,879445.731,83610,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,28960.69,566258.026,0.955,30,0.05,30,0.0,0,0,0.439407855,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,471,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1452.1,-1,0,0,0,0,0,879445.731,66449,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,11799.096,230700.94,0.955,30,0.05,30,0.0,0,0,0.356048316,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,472,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,5596.9,-1,0,0,0,0,0,879445.731,73159,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,18509.933,361915.306,0.955,30,0.05,30,0.0,0,0,0.341855168,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate_,5,473,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,6801.1,-1,0,0,0,0,0,879445.731,83667,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,29017.035,567358.216,0.955,30,0.05,30,0.0,0,0,0.371060818,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate_,6,474,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3365.6,-1,0,0,0,0,0,879445.731,92988,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,38338.7,749623.156,0.955,30,0.05,30,0.0,0,0,0.39551577,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate_,7,475,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,916.8,-1,0,0,0,0,0,879445.731,102265,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,47615.139,930999.785,0.955,30,0.05,30,0.0,0,0,0.505610049,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate_,8,476,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,8099.7,-1,0,0,0,0,0,879445.731,78433,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,23783.436,465027.543,0.955,30,0.05,30,0.0,0,0,0.333335251,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate_,9,477,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,608.3,-1,0,0,0,0,0,879445.731,103602,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,48952.247,957145.271,0.955,30,0.05,30,0.0,0,0,0.47230804,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_10,LandbasedWind_Class3_Moderate_,10,478,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,5844.9,-1,0,0,0,0,0,879445.731,88639,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,33989.686,664586.925,0.955,30,0.05,30,0.0,0,0,0.359237164,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_11,LandbasedWind_Class3_Moderate_,11,479,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,2109.8,-1,0,0,0,0,0,879445.731,100609,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,45959.261,898623.909,0.955,30,0.05,30,0.0,0,0,0.38618961,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_12,LandbasedWind_Class3_Moderate_,12,480,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,8711.7,-1,0,0,0,0,0,879445.731,90859,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,36209.06,707983.943,0.955,30,0.05,30,0.0,0,0,0.344962895,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_13,LandbasedWind_Class3_Moderate_,13,481,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1367.3,-1,0,0,0,0,0,879445.731,107347,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,52697.308,1030370.842,0.955,30,0.05,30,0.0,0,0,0.425388187,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_14,LandbasedWind_Class3_Moderate_,14,482,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,2050.3,-1,0,0,0,0,0,879445.731,71386,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,16736.312,327235.67,0.955,30,0.05,30,0.0,0,0,0.299598694,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate_,15,483,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,4568.7,-1,0,0,0,0,0,879445.731,80597,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,25947.097,507332.783,0.955,30,0.05,30,0.0,0,0,0.320148051,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate_,16,484,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,10936.8,-1,0,0,0,0,0,879445.731,90075,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,35425.867,692669.377,0.955,30,0.05,30,0.0,0,0,0.325511307,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate_,17,485,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1000.1,-1,0,0,0,0,0,879445.731,104037,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,49387.325,965653.154,0.955,30,0.05,30,0.0,0,0,0.379725963,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate_,18,486,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3529.1,-1,0,0,0,0,0,879445.731,76675,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,22025.208,430649.088,0.955,30,0.05,30,0.0,0,0,0.296804935,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate_,19,487,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1188.5,-1,0,0,0,0,0,879445.731,108095,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,53445.305,1044994.901,0.955,30,0.05,30,0.0,0,0,0.427820325,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate_,20,488,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,7574.6,-1,0,0,0,0,0,879445.731,80078,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,25428.036,497182.519,0.955,30,0.05,30,0.0,0,0,0.292284369,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate_,21,489,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1343.5,-1,0,0,0,0,0,879445.731,110957,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,56307.591,1100954.068,0.955,30,0.05,30,0.0,0,0,0.363844275,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate_,22,490,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,6930.8,-1,0,0,0,0,0,879445.731,94817,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,40167.568,785383.784,0.955,30,0.05,30,0.0,0,0,0.321567744,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BASN,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate_,23,491,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,776.1,-1,0,0,0,0,0,879445.731,100527,36613,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,45877.854,897030.964,0.955,30,0.05,30,0.0,0,0,0.408840597,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
