Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_biomass_1,1,133486.07999999722,15.28,0.9999999999999791
BASN_conventional_hydroelectric_1,1,4.1834809850153634e6,1478.3,0.3239385225473823
BASN_conventional_steam_coal_1,1,0.20881692452671993,270.2,0.0
BASN_geothermal_1,1,389569.8996118657,67.8,0.6577230684339203
BASN_natural_gas_fired_combined_cycle_1,1,311094.71592136385,7827.9,0.004549196958798974
BASN_natural_gas_fired_combustion_turbine_1,1,0.3099365783359324,1819.21,0.0
BASN_natural_gas_internal_combustion_engine_1,1,0.42202601239611187,203.51,0.0
BASN_onshore_wind_turbine_1,1,655524.5942606826,520.0,0.1443022229546797
BASN_small_hydroelectric_1,1,1.3478774399999795e6,154.29,0.9999999999999848
BASN_solar_photovoltaic_1,1,7.246697006342643e6,4274.18,0.19407726802941425
CANO_biomass_1,2,486071.0400000115,55.64,1.0000000000000238
CANO_conventional_hydroelectric_1,2,1.4302053326800402e7,5619.52,0.2913308972816161
CANO_hydroelectric_pumped_storage_1,2,4.080213337450087e6,2276.9,0.0
CANO_natural_gas_fired_combined_cycle_1,2,1.0459979425460298e7,10931.6,0.10953034937247298
CANO_natural_gas_fired_combustion_turbine_1,2,0.35750959950117894,2949.8,0.0
CANO_natural_gas_internal_combustion_engine_1,2,0.46700419243123453,433.91,0.0
CANO_natural_gas_steam_turbine_1,2,0.0,0.0,0.0
CANO_onshore_wind_turbine_1,2,100650.49249842497,61.8,0.18642957256515644
CANO_petroleum_liquids_1,2,0.09168676694341248,150.57,0.0
CANO_small_hydroelectric_1,2,1.784065919999967e6,204.22,0.9999999999999815
CANO_solar_photovoltaic_1,2,4.910858695403518e6,2501.93,0.22468271231804643
CASO_biomass_1,3,502844.1599999904,57.56,0.9999999999999808
CASO_conventional_hydroelectric_1,3,1.9969147998311634e6,919.01,0.24872914285779596
CASO_geothermal_1,3,138752.36247008963,23.73,0.6693141750663062
CASO_hydroelectric_pumped_storage_1,3,3.3692273414577753e6,1665.0,0.0
CASO_natural_gas_fired_combined_cycle_1,3,1.347532360320023e6,8797.79,0.01753286895014336
CASO_natural_gas_fired_combustion_turbine_1,3,0.4060235131818049,5357.07,0.0
CASO_natural_gas_internal_combustion_engine_1,3,0.5608590621453944,48.59,0.0
CASO_onshore_wind_turbine_1,3,1.1946272491438864e6,416.1,0.3286412513171447
CASO_petroleum_liquids_1,3,0.0,0.0,0.0
CASO_small_hydroelectric_1,3,574042.5600000008,65.71,1.0000000000000016
CASO_solar_photovoltaic_1,3,1.1363169890634136e7,6500.52,0.20009616986759218
FRCC_biomass_1,4,817340.1599999963,93.56,0.9999999999999954
FRCC_conventional_hydroelectric_1,4,111384.09263946992,43.5,0.2931036920536765
