model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
GenX,BASN,Battery,2027,False,MW,0.0,1.4,0.0,1.4
GenX,BASN,Battery,2027,False,MWh,0.0,1.7,0.0,1.7
GenX,BASN,Battery,2027,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2027,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2030,False,MW,1.4,34.3,0.0,32.9
GenX,BASN,Battery,2030,False,MWh,1.7,44.5,0.0,42.8
GenX,BASN,Battery,2030,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2030,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2035,False,MW,34.3,59.9,0.0,25.5
GenX,BASN,Battery,2035,False,MWh,44.5,135.6,0.0,91.0
GenX,BASN,Battery,2035,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2035,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2040,False,MW,59.9,3965.2,0.0,3905.3
GenX,BASN,Battery,2040,False,MWh,135.6,17245.7,0.0,17110.1
GenX,BASN,Battery,2040,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2040,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2045,False,MW,3965.2,8004.8,0.0,4039.6
GenX,BASN,Battery,2045,False,MWh,17245.7,37828.1,0.0,20582.4
GenX,BASN,Battery,2045,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2045,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2050,False,MW,8004.8,11343.6,0.0,3338.8
GenX,BASN,Battery,2050,False,MWh,37828.1,54449.1,0.0,16621.0
GenX,BASN,Battery,2050,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2050,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Coal,2027,True,MW,3000.2,2999.9,0.3,0.0
GenX,BASN,Coal,2030,True,MW,2999.9,25.2,2974.8,0.0
GenX,BASN,Coal,2035,True,MW,25.2,18.9,6.3,0.0
GenX,BASN,Coal,2040,True,MW,18.9,5.6,13.3,0.0
GenX,BASN,Coal,2045,True,MW,5.6,5.5,0.0,0.0
GenX,BASN,Coal,2050,True,MW,5.5,5.3,0.2,0.0
GenX,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
GenX,BASN,Distributed Solar,2030,True,MW,1193.0,1641.0,0.0,448.0
GenX,BASN,Distributed Solar,2035,True,MW,1641.0,2007.0,0.0,366.0
GenX,BASN,Distributed Solar,2040,True,MW,2007.0,2009.0,0.0,2.0
GenX,BASN,Distributed Solar,2045,True,MW,2009.0,2027.0,0.0,18.0
GenX,BASN,Distributed Solar,2050,True,MW,2027.0,2056.0,0.0,29.0
GenX,BASN,Geothermal,2027,True,MW,462.4,497.8,0.0,35.4
GenX,BASN,Geothermal,2030,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2035,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2040,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2045,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2050,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Hydro,2027,True,MW,2662.7,2752.3,0.0,89.6
GenX,BASN,Hydro,2030,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2035,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2040,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2045,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2050,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydrogen,2027,False,MW,0.0,1.4,0.0,1.4
GenX,BASN,Hydrogen,2030,False,MW,1.4,18.5,0.0,17.1
GenX,BASN,Hydrogen,2035,False,MW,18.5,32.8,0.0,14.3
GenX,BASN,Hydrogen,2040,False,MW,32.8,33.2,0.0,0.4
GenX,BASN,Hydrogen,2045,False,MW,33.2,127.2,0.0,93.9
GenX,BASN,Hydrogen,2050,False,MW,127.2,130.8,0.0,3.6
GenX,BASN,Natural Gas CC,2027,True,MW,8312.3,7398.1,914.2,0.0
GenX,BASN,Natural Gas CC,2030,True,MW,7398.1,7329.3,68.8,0.0
GenX,BASN,Natural Gas CC,2035,True,MW,7329.3,7327.8,1.5,0.0
GenX,BASN,Natural Gas CC,2040,True,MW,7327.8,7326.9,0.9,0.0
GenX,BASN,Natural Gas CC,2045,True,MW,7326.9,7326.7,0.2,0.0
GenX,BASN,Natural Gas CC,2050,True,MW,7326.7,7325.9,0.7,0.0
GenX,BASN,Natural Gas CT,2027,True,MW,2183.0,14.1,2168.9,0.0
GenX,BASN,Natural Gas CT,2030,True,MW,14.1,13.8,0.3,0.0
GenX,BASN,Natural Gas CT,2035,True,MW,13.8,13.7,0.2,0.0
GenX,BASN,Natural Gas CT,2040,True,MW,13.7,13.7,0.0,0.0
GenX,BASN,Natural Gas CT,2045,True,MW,13.7,13.6,0.1,0.0
GenX,BASN,Natural Gas CT,2050,True,MW,13.6,13.4,0.2,0.0
GenX,BASN,Natural Gas Other,2027,True,MW,689.9,1.9,688.0,0.0
GenX,BASN,Natural Gas Other,2030,True,MW,1.9,1.9,0.0,0.0
GenX,BASN,Natural Gas Other,2035,True,MW,1.9,1.8,0.0,0.0
GenX,BASN,Natural Gas Other,2040,True,MW,1.8,1.8,0.0,0.0
GenX,BASN,Natural Gas Other,2045,True,MW,1.8,1.8,0.0,0.0
GenX,BASN,Natural Gas Other,2050,True,MW,1.8,1.8,0.0,0.0
GenX,BASN,Nuclear,2027,False,MW,0.0,0.2,0.0,0.2
GenX,BASN,Nuclear,2030,False,MW,0.2,3.6,0.0,3.4
GenX,BASN,Nuclear,2035,False,MW,3.6,4.1,0.0,0.5
GenX,BASN,Nuclear,2040,False,MW,4.1,4.1,0.0,0.0
GenX,BASN,Nuclear,2045,False,MW,4.1,5.2,0.0,1.1
GenX,BASN,Nuclear,2050,False,MW,5.2,5.5,0.0,0.3
GenX,BASN,Other,2027,True,MW,54.5,29.4,25.1,0.0
GenX,BASN,Other,2030,True,MW,29.4,29.4,0.0,0.0
GenX,BASN,Other,2035,True,MW,29.4,29.4,0.0,0.0
GenX,BASN,Other,2040,True,MW,29.4,29.4,0.0,0.0
