value,model,zone,resource_name,tech_type,planning_year,case,timestep,unit
11251451.542599443,SWITCH,SRSG,SRSG_conventional_hydroelectric_1,Hydro,2040,base_thin,all,MWh
18039840.0,SWITCH,SRSG,SRSG_conventional_steam_coal_1,Coal,2040,base_thin,all,MWh
7125803.128,SWITCH,SRSG,SRSG_distributed_generation_1,Distributed Solar,2040,base_thin,all,MWh
1093747.2,SWITCH,SRSG,SRSG_geothermal_1,Geothermal,2040,base_thin,all,MWh
87524.44608151513,SWITCH,SRSG,SRSG_hydroelectric_pumped_storage_1,Hydro,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_hydrogen_ccavgcf_moderate_0,Hydro,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_hydrogen_ctavgcf_moderate_0,Hydro,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_1,Wind,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_2,Wind,2040,base_thin,all,MWh
17497406.82009986,SWITCH,SRSG,SRSG_natural_gas_fired_combined_cycle_1,Natural Gas,2040,base_thin,all,MWh
597110.2009829934,SWITCH,SRSG,SRSG_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,base_thin,all,MWh
12435.199999999999,SWITCH,SRSG,SRSG_natural_gas_internal_combustion_engine_1,Natural Gas,2040,base_thin,all,MWh
95399815.2887231,SWITCH,SRSG,SRSG_naturalgas_ccavgcf_moderate_0,Natural Gas,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_naturalgas_ccccsavgcf_conservative_0,CCS,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_naturalgas_ctavgcf_moderate_0,Natural Gas,2040,base_thin,all,MWh
34970208.0,SWITCH,SRSG,SRSG_nuclear_1,Nuclear,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_nuclear_nuclear_moderate_0,Nuclear,2040,base_thin,all,MWh
8063029.282214104,SWITCH,SRSG,SRSG_onshore_wind_turbine_1,Wind,2040,base_thin,all,MWh
1202073.5999999999,SWITCH,SRSG,SRSG_small_hydroelectric_1,Hydro,2040,base_thin,all,MWh
14771549.180452831,SWITCH,SRSG,SRSG_solar_photovoltaic_1,Solar,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_utilitypv_class1_moderate_1,Solar,2040,base_thin,all,MWh
0.0,SWITCH,SRSG,SRSG_utilitypv_class1_moderate_2,Solar,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_battery_moderate_0,Battery,2040,base_thin,all,MWh
950073.264,SWITCH,TRE_WEST,TRE_WEST_distributed_generation_1,Distributed Solar,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_hydrogen_ccavgcf_moderate_0,Hydro,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_hydrogen_ctavgcf_moderate_0,Hydro,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_1,Wind,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_2,Wind,2040,base_thin,all,MWh
18218560.48312198,SWITCH,TRE_WEST,TRE_WEST_natural_gas_fired_combined_cycle_1,Natural Gas,2040,base_thin,all,MWh
40992.0,SWITCH,TRE_WEST,TRE_WEST_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,base_thin,all,MWh
5824.0,SWITCH,TRE_WEST,TRE_WEST_natural_gas_internal_combustion_engine_1,Natural Gas,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_naturalgas_ccavgcf_moderate_0,Natural Gas,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_naturalgas_ccccsavgcf_conservative_0,CCS,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_naturalgas_ctavgcf_moderate_0,Natural Gas,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_nuclear_nuclear_moderate_0,Nuclear,2040,base_thin,all,MWh
49996717.48788775,SWITCH,TRE_WEST,TRE_WEST_onshore_wind_turbine_1,Wind,2040,base_thin,all,MWh
1026.0,SWITCH,TRE_WEST,TRE_WEST_petroleum_liquids_1,Other,2040,base_thin,all,MWh
16583950.713726409,SWITCH,TRE_WEST,TRE_WEST_solar_photovoltaic_1,Solar,2040,base_thin,all,MWh
7407745.820737258,SWITCH,TRE_WEST,TRE_WEST_utilitypv_class1_moderate_1,Solar,2040,base_thin,all,MWh
0.0,SWITCH,TRE_WEST,TRE_WEST_utilitypv_class1_moderate_2,Solar,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_battery_moderate_0,Battery,2040,base_thin,all,MWh
970808.5857186973,SWITCH,TRE,TRE_biomass_1,Other,2040,base_thin,all,MWh
970290.9161850645,SWITCH,TRE,TRE_conventional_hydroelectric_1,Hydro,2040,base_thin,all,MWh
82527469.1399879,SWITCH,TRE,TRE_conventional_steam_coal_1,Coal,2040,base_thin,all,MWh
17604065.103682455,SWITCH,TRE,TRE_distributed_generation_1,Distributed Solar,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_hydrogen_ccavgcf_moderate_0,Hydro,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_hydrogen_ctavgcf_moderate_0,Hydro,2040,base_thin,all,MWh
172380432.84584987,SWITCH,TRE,TRE_landbasedwind_class3_moderate_1,Wind,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_landbasedwind_class3_moderate_2,Wind,2040,base_thin,all,MWh
89129331.90469581,SWITCH,TRE,TRE_natural_gas_fired_combined_cycle_1,Natural Gas,2040,base_thin,all,MWh
1458678.349908584,SWITCH,TRE,TRE_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,base_thin,all,MWh
421626.71391125745,SWITCH,TRE,TRE_natural_gas_internal_combustion_engine_1,Natural Gas,2040,base_thin,all,MWh
135724.45973162263,SWITCH,TRE,TRE_natural_gas_steam_turbine_1,Natural Gas,2040,base_thin,all,MWh
39700165.45599313,SWITCH,TRE,TRE_naturalgas_ccavgcf_moderate_0,Natural Gas,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_naturalgas_ccccsavgcf_conservative_0,CCS,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_naturalgas_ctavgcf_moderate_0,Natural Gas,2040,base_thin,all,MWh
41559400.495761104,SWITCH,TRE,TRE_nuclear_1,Nuclear,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_nuclear_nuclear_moderate_0,Nuclear,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_offshorewind_class12_moderate_floating_0_1,Wind,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_offshorewind_class12_moderate_floating_0_2,Wind,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_offshorewind_class3_moderate_fixed_0_1,Wind,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_offshorewind_class3_moderate_fixed_0_2,Wind,2040,base_thin,all,MWh
23874492.69276442,SWITCH,TRE,TRE_onshore_wind_turbine_1,Wind,2040,base_thin,all,MWh
2167.8999999999996,SWITCH,TRE,TRE_petroleum_liquids_1,Other,2040,base_thin,all,MWh
81244.8,SWITCH,TRE,TRE_small_hydroelectric_1,Hydro,2040,base_thin,all,MWh
23043224.49647135,SWITCH,TRE,TRE_solar_photovoltaic_1,Solar,2040,base_thin,all,MWh
17425806.687305577,SWITCH,TRE,TRE_utilitypv_class1_moderate_1,Solar,2040,base_thin,all,MWh
0.0,SWITCH,TRE,TRE_utilitypv_class1_moderate_2,Solar,2040,base_thin,all,MWh
643372.2747520392,SWITCH,BASN,BASN_battery_moderate_0,Battery,2050,base_thin,all,MWh
222768.0,SWITCH,BASN,BASN_biomass_1,Other,2050,base_thin,all,MWh
8015830.153852351,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,2050,base_thin,all,MWh
2360467.1999999997,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,2050,base_thin,all,MWh
4502100.361,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
953971.2,SWITCH,BASN,BASN_geothermal_1,Geothermal,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
10688807.44924607,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2050,base_thin,all,MWh
350380.5658299937,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,base_thin,all,MWh
78347.50000000001,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2050,base_thin,all,MWh
181002062.6985252,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,2050,base_thin,all,MWh
1175848.1650241886,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,2050,base_thin,all,MWh
2669721.600000001,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,2050,base_thin,all,MWh
8832393.844405044,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_2,Solar,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_battery_moderate_0,Battery,2050,base_thin,all,MWh
1469395.2,SWITCH,CANO,CANO_biomass_1,Other,2050,base_thin,all,MWh
24980837.91803042,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,2050,base_thin,all,MWh
14000768.506000001,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
1349427.1914163395,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
29880803.622623917,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2050,base_thin,all,MWh
638488.29212496,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,base_thin,all,MWh
207007.38849105855,SWITCH,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2050,base_thin,all,MWh
79753343.12213793,SWITCH,CANO,CANO_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_naturalgas_ccccsavgcf_conservative_0,CCS,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_nuclear_nuclear_moderate_0,Nuclear,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_0_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_0_2,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_1_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_1_2,Wind,2050,base_thin,all,MWh
130279.11534,SWITCH,CANO,CANO_onshore_wind_turbine_1,Wind,2050,base_thin,all,MWh
10388.0,SWITCH,CANO,CANO_petroleum_liquids_1,Other,2050,base_thin,all,MWh
4721808.0,SWITCH,CANO,CANO_small_hydroelectric_1,Hydro,2050,base_thin,all,MWh
5443970.7757399995,SWITCH,CANO,CANO_solar_photovoltaic_1,Solar,2050,base_thin,all,MWh
27119958.26756187,SWITCH,CANO,CANO_utilitypv_class1_moderate_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_utilitypv_class1_moderate_2,Solar,2050,base_thin,all,MWh
5099030.716315352,SWITCH,CASO,CASO_battery_moderate_0,Battery,2050,base_thin,all,MWh
1276445.8,SWITCH,CASO,CASO_biomass_1,Other,2050,base_thin,all,MWh
3779524.6222505393,SWITCH,CASO,CASO_conventional_hydroelectric_1,Hydro,2050,base_thin,all,MWh
21765953.91005724,SWITCH,CASO,CASO_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
2650305.4373110356,SWITCH,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
15018144.149540193,SWITCH,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2050,base_thin,all,MWh
1453442.163898723,SWITCH,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,base_thin,all,MWh
35235.0,SWITCH,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2050,base_thin,all,MWh
129901503.29988794,SWITCH,CASO,CASO_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_naturalgas_ccccsavgcf_conservative_0,CCS,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_nuclear_nuclear_moderate_0,Nuclear,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_0_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_0_2,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_1_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_1_2,Wind,2050,base_thin,all,MWh
1526513.0760796093,SWITCH,CASO,CASO_onshore_wind_turbine_1,Wind,2050,base_thin,all,MWh
230.99999999999997,SWITCH,CASO,CASO_petroleum_liquids_1,Other,2050,base_thin,all,MWh
1967347.2,SWITCH,CASO,CASO_small_hydroelectric_1,Hydro,2050,base_thin,all,MWh
14493434.799535852,SWITCH,CASO,CASO_solar_photovoltaic_1,Solar,2050,base_thin,all,MWh
138770181.97350317,SWITCH,CASO,CASO_utilitypv_class1_moderate_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_utilitypv_class1_moderate_2,Solar,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_battery_moderate_0,Battery,2050,base_thin,all,MWh
3674814.5447214064,SWITCH,FRCC,FRCC_biomass_1,Other,2050,base_thin,all,MWh
210870.5340676461,SWITCH,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2050,base_thin,all,MWh
6562921.867987329,SWITCH,FRCC,FRCC_conventional_steam_coal_1,Coal,2050,base_thin,all,MWh
13205000.139,SWITCH,FRCC,FRCC_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
100426497.89966595,SWITCH,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,2050,base_thin,all,MWh
1104549.2809647354,SWITCH,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,base_thin,all,MWh
72507.72863860447,SWITCH,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,2050,base_thin,all,MWh
136057580.91967514,SWITCH,FRCC,FRCC_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,CCS,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
32645180.330949962,SWITCH,FRCC,FRCC_nuclear_1,Nuclear,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_nuclear_nuclear_moderate_0,Nuclear,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class12_moderate_floating_0_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class12_moderate_floating_0_2,Wind,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_2,Wind,2050,base_thin,all,MWh
46.8,SWITCH,FRCC,FRCC_petroleum_liquids_1,Other,2050,base_thin,all,MWh
9813556.62581,SWITCH,FRCC,FRCC_solar_photovoltaic_1,Solar,2050,base_thin,all,MWh
91555869.43231617,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_2,Solar,2050,base_thin,all,MWh
12669229.913809828,SWITCH,ISNE,ISNE_battery_moderate_0,Battery,2050,base_thin,all,MWh
1355827.2,SWITCH,ISNE,ISNE_biomass_1,Other,2050,base_thin,all,MWh
2771647.2450532303,SWITCH,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2050,base_thin,all,MWh
9660863.52,SWITCH,ISNE,ISNE_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
62917.54283183092,SWITCH,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
41552271.08432922,SWITCH,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2050,base_thin,all,MWh
116252.10136148731,SWITCH,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,base_thin,all,MWh
72231.29766234664,SWITCH,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2050,base_thin,all,MWh
14035.199999999999,SWITCH,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,2050,base_thin,all,MWh
127948511.44390343,SWITCH,ISNE,ISNE_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
4053877.8663626215,SWITCH,ISNE,ISNE_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
29249001.6,SWITCH,ISNE,ISNE_nuclear_1,Nuclear,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_nuclear_nuclear_moderate_0,Nuclear,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,Wind,2050,base_thin,all,MWh
55213.614157240925,SWITCH,ISNE,ISNE_onshore_wind_turbine_1,Wind,2050,base_thin,all,MWh
6644.34552876077,SWITCH,ISNE,ISNE_petroleum_liquids_1,Other,2050,base_thin,all,MWh
3929452.7999999993,SWITCH,ISNE,ISNE_small_hydroelectric_1,Hydro,2050,base_thin,all,MWh
1794943.5947407514,SWITCH,ISNE,ISNE_solar_photovoltaic_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_2,Solar,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_battery_moderate_0,Battery,2050,base_thin,all,MWh
799344.0,SWITCH,MISC,MISC_biomass_1,Other,2050,base_thin,all,MWh
1484017.6081647396,SWITCH,MISC,MISC_conventional_hydroelectric_1,Hydro,2050,base_thin,all,MWh
23573222.4,SWITCH,MISC,MISC_conventional_steam_coal_1,Coal,2050,base_thin,all,MWh
7004330.898,SWITCH,MISC,MISC_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
314674.74578239257,SWITCH,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
13100763.480568053,SWITCH,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,2050,base_thin,all,MWh
524900.3266718538,SWITCH,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,base_thin,all,MWh
18306.0,SWITCH,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,2050,base_thin,all,MWh
27784.170913840793,SWITCH,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,2050,base_thin,all,MWh
258706329.4605259,SWITCH,MISC,MISC_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_naturalgas_ccccsavgcf_conservative_0,CCS,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
20730528.0,SWITCH,MISC,MISC_nuclear_1,Nuclear,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_nuclear_nuclear_moderate_0,Nuclear,2050,base_thin,all,MWh
3373822.2245053085,SWITCH,MISC,MISC_onshore_wind_turbine_1,Wind,2050,base_thin,all,MWh
762.3,SWITCH,MISC,MISC_petroleum_liquids_1,Other,2050,base_thin,all,MWh
6095149.464558302,SWITCH,MISC,MISC_solar_photovoltaic_1,Solar,2050,base_thin,all,MWh
11524207.040330214,SWITCH,MISC,MISC_utilitypv_class1_moderate_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_utilitypv_class1_moderate_2,Solar,2050,base_thin,all,MWh
194575.48806430845,SWITCH,MISE,MISE_battery_moderate_0,Battery,2050,base_thin,all,MWh
429811.2,SWITCH,MISE,MISE_biomass_1,Other,2050,base_thin,all,MWh
304988.2467722945,SWITCH,MISE,MISE_conventional_steam_coal_1,Coal,2050,base_thin,all,MWh
5408159.736,SWITCH,MISE,MISE_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
504634.94692539255,SWITCH,MISE,MISE_hydroelectric_pumped_storage_1,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
13213138.20036358,SWITCH,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2050,base_thin,all,MWh
204892.07763238228,SWITCH,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,base_thin,all,MWh
12444.0,SWITCH,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,2050,base_thin,all,MWh
1108.6000000000001,SWITCH,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas,2050,base_thin,all,MWh
117850215.64013414,SWITCH,MISE,MISE_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_naturalgas_ccccsavgcf_conservative_0,CCS,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_nuclear_nuclear_moderate_0,Nuclear,2050,base_thin,all,MWh
2375265.8133,SWITCH,MISE,MISE_onshore_wind_turbine_1,Wind,2050,base_thin,all,MWh
112694.4,SWITCH,MISE,MISE_small_hydroelectric_1,Hydro,2050,base_thin,all,MWh
1616107.84488,SWITCH,MISE,MISE_solar_photovoltaic_1,Solar,2050,base_thin,all,MWh
10196130.832802543,SWITCH,MISE,MISE_utilitypv_class1_moderate_1,Solar,2050,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_utilitypv_class1_moderate_2,Solar,2050,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_battery_moderate_0,Battery,2050,base_thin,all,MWh
966201.6,SWITCH,MISS,MISS_biomass_1,Other,2050,base_thin,all,MWh
2419031.93205806,SWITCH,MISS,MISS_conventional_hydroelectric_1,Hydro,2050,base_thin,all,MWh
8999320.496,SWITCH,MISS,MISS_distributed_generation_1,Distributed Solar,2050,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_hydrogen_ccavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_hydrogen_ctavgcf_moderate_0,Hydro,2050,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_landbasedwind_class3_moderate_1,Wind,2050,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_landbasedwind_class3_moderate_2,Wind,2050,base_thin,all,MWh
