Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,original_Fixed_OM_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWhyr
SRSE_natural_gas_steam_turbine_1,SRSE,Natural Gas Steam Turbine,1,397,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,42548,0.0,0,0,1.06,0.0,0,0,87.0,13.7,10.35,1.908,1.111,south_atlantic_naturalgas,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.63,1.26,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42548,0
SRSE_nuclear_1,SRSE,Nuclear,1,398,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,8059.0,0.0,8.0,8059.0,-1,1007.38,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,193275,0.0,0,0,2.75,0.0,0,0,248.0,0.0,10.1,0.31,0.573,south_atlantic_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.041666667,0.083333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193275,0
SRSE_petroleum_liquids_1,SRSE,Petroleum Liquids,1,399,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,31.8,0.0,24.0,32.4,-1,1.35,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,5.04,0.0,0,0,38.0,0.0,9.8,2.462,6.136,south_atlantic_distillate,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0
SRSE_small_hydroelectric_1,SRSE,Small Hydroelectric,1,400,23,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,3.46,0.0,11.0,12.1,-1,0.32,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.77,0.0,0.0,None,0.207,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1627950364298725,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47048,0
SRSE_solar_photovoltaic_1,SRSE,Solar Photovoltaic,1,401,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,6389.2,0.0,175.0,7192.85,-1,41.1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9.13,0.443,0.197,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2079499658469945,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22623,0
SRSG_batteries_1,SRSG,Batteries,1,402,24,0,0,0,0,1,0,0,0,0.0,0.95,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6235,0.0,0,0,0.15,0.15,0,0,0.0,0.0,9.59,1.13,0.54,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6235,0
SRSG_biomass_1,SRSG,Biomass,1,403,24,0,0,0,1,0,0,0,0,0.0,0.93,0,0,0.0,0.98,0.0,5.0,8.9,-1,0.66,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,150850,0.0,0,0,4.56,0.0,0,0,172.0,0.0,10.62,1.004,1.195,waste_biomass,0.36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150850,0
SRSG_biomass_2,SRSG,Biomass,2,404,24,0,0,0,1,0,0,0,0,0.0,0.93,0,0,0.0,7.63,0.0,2.0,69.2,-1,12.79,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,150850,0.0,0,0,6.87,0.0,0,0,172.0,0.0,15.98,0.109,0.154,waste_biomass,0.477,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150850,0
SRSG_conventional_hydroelectric_1,SRSG,Conventional Hydroelectric,1,405,24,0,0,0,0,0,0,1,0,0.0,0.8,0,0,0.0,2438.3,0.0,24.0,2438.304,-1,101.6,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.77,0.0,0.082,None,0.004,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2915814155785187,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47048,0
SRSG_conventional_steam_coal_1,SRSG,Conventional Steam Coal,1,406,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,832.0,0.0,2.0,832.0,-1,416.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,57886,0.0,0,0,1.88,0.0,0,0,124.0,16.5,10.89,0.457,0.344,mountain_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57886,0
SRSG_conventional_steam_coal_2,SRSG,Conventional Steam Coal,2,407,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,446.0,0.0,2.0,446.0,-1,223.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,78164,0.0,0,0,1.88,0.0,0,0,124.0,16.5,12.03,0.269,0.336,mountain_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78164,0
SRSG_geothermal_1,SRSG,Geothermal,1,408,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,77.37,0.0,10.0,141.2,-1,6.53,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,209101,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.9,0.0,0.132,None,0.307,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209101,0
SRSG_hydroelectric_pumped_storage_1,SRSG,Hydroelectric Pumped Storage,1,409,24,0,0,0,0,1,0,0,0,0.0,0.95,0,0,3352.65,216.3,0.0,6.0,216.3,-1,36.05,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.601,0.0,0.866,0.866,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47048,0
SRSG_natural_gas_fired_combined_cycle_1,SRSG,Natural Gas Fired Combined Cycle,1,410,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,10371.3,0.0,21.0,10371.291,-1,493.87,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10531,0.0,0,0,3.6,0.0,0,0,92.0,2.0,7.95,1.603,1.543,mountain_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10531,0
SRSG_natural_gas_fired_combined_cycle_2,SRSG,Natural Gas Fired Combined Cycle,2,411,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,860.8,0.0,9.0,860.796,-1,95.64,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,16492,0.0,0,0,4.55,0.0,0,0,92.0,2.0,7.74,1.713,1.734,mountain_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16492,0
SRSG_natural_gas_fired_combustion_turbine_1,SRSG,Natural Gas Fired Combustion Turbine,1,412,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,98.8,0.0,2.0,98.8,-1,49.4,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,13407,0.0,0,0,5.28,0.0,0,0,119.0,3.5,17.81,2.767,1.512,mountain_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13407,0
SRSG_natural_gas_fired_combustion_turbine_2,SRSG,Natural Gas Fired Combustion Turbine,2,413,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,3496.8,0.0,62.0,3496.8,-1,56.4,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10842,0.0,0,0,5.28,0.0,0,0,119.0,3.5,10.4,0.97,1.064,mountain_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10842,0
SRSG_natural_gas_internal_combustion_engine_1,SRSG,Natural Gas Internal Combustion Engine,1,414,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,107.2,0.0,15.0,204.195,-1,13.61,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,5.44,0.0,0,0,38.0,0.0,10.57,0.0,1.632,mountain_naturalgas,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0
SRSG_natural_gas_steam_turbine_1,SRSG,Natural Gas Steam Turbine,1,415,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,51303,0.0,0,0,1.06,0.0,0,0,87.0,13.7,11.37,1.973,2.243,mountain_naturalgas,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.63,1.26,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51303,0
SRSG_nuclear_1,SRSG,Nuclear,1,416,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,4003.0,0.0,3.0,4002.999,-1,1334.33,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,193275,0.0,0,0,2.84,0.0,0,0,248.0,0.0,10.45,0.0,0.0,mountain_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.041666667,0.083333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193275,0
SRSG_onshore_wind_turbine_1,SRSG,Onshore Wind Turbine,1,417,24,1,0,1,0,0,0,0,0,0.0,0.8,0,0,0.0,3312.6,0.0,21.0,3662.61,-1,174.41,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9.02,0.443,0.218,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3005000925671328,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43000,0
SRSG_petroleum_liquids_1,SRSG,Petroleum Liquids,1,418,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,5.41,0.0,0,0,38.0,0.0,10.51,2.173,2.442,mountain_distillate,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0
SRSG_small_hydroelectric_1,SRSG,Small Hydroelectric,1,419,24,0,0,0,1,0,0,0,0,0.0,0.8,0,0,0.0,51.46,0.0,26.0,137.592,-1,1.99,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.77,0.0,0.171,None,0.204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2915814155785187,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47048,0
SRSG_solar_photovoltaic_1,SRSG,Solar Photovoltaic,1,420,24,1,0,1,0,0,0,0,0,0.0,0.8,0,0,0.0,7020.9,0.0,252.0,7604.856,-1,30.18,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9.03,0.443,0.212,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2462123000598447,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22623,0
TRE_batteries_1,TRE,Batteries,1,421,25,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6235,0.0,0,0,0.15,0.15,0,0,0.0,0.0,9.26,0.0,0.224,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6235,0
TRE_biomass_1,TRE,Biomass,1,422,25,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,2.27,0.0,22.0,32.604,-1,0.3,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,150850,0.0,0,0,4.88,0.0,0,0,172.0,0.0,11.35,0.67,0.37,waste_biomass,0.475,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,150850,0
TRE_biomass_2,TRE,Biomass,2,423,25,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,6.97,0.0,1.0,100.0,-1,20.15,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,150850,0.0,0,0,7.29,0.0,0,0,172.0,0.0,16.98,0.0,0.0,waste_biomass,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,150850,0
TRE_conventional_hydroelectric_1,TRE,Conventional Hydroelectric,1,424,25,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,440.4,0.0,17.0,440.402,-1,25.91,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.77,0.0,0.156,None,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0942978369763205,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47048,0
TRE_conventional_steam_coal_1,TRE,Conventional Steam Coal,1,425,25,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,5063.6,0.0,7.0,5063.597,-1,723.37,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,59740,0.0,0,0,1.88,0.0,0,0,124.0,16.5,10.33,0.689,0.571,west_south_central_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59740,0
TRE_conventional_steam_coal_2,TRE,Conventional Steam Coal,2,426,25,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,5667.0,0.0,10.0,5667.0,-1,566.7,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,68053,0.0,0,0,1.88,0.0,0,0,124.0,16.5,11.84,0.861,0.645,west_south_central_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68053,0
