Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_batteries_1,1,806919.4389366448,936.0,0.0
BASN_biomass_1,1,87360.0,10.0,1.0
BASN_biomass_2,1,61152.0,7.0,1.0
BASN_conventional_hydroelectric_1,1,4.627303797579515e6,1478.0,0.35837768014979116
BASN_conventional_steam_coal_1,1,267.8928249950955,51.0,0.0006012821073832317
BASN_conventional_steam_coal_2,1,361.9169645316164,677.0,6.119383155384406e-5
BASN_geothermal_1,1,446332.1894972454,56.0,0.9123417662080664
BASN_natural_gas_fired_combined_cycle_1,1,79211.18186524975,433.0,0.020940448132452306
BASN_natural_gas_fired_combined_cycle_2,1,6.820464742984599e6,7114.0,0.10974569219558232
BASN_natural_gas_fired_combustion_turbine_1,1,51567.2955065696,1461.0,0.004040280465686105
BASN_natural_gas_fired_combustion_turbine_2,1,8667.202544982174,236.0,0.004203918785787126
BASN_natural_gas_internal_combustion_engine_1,1,37989.305654255724,204.0,0.021316630785310122
BASN_natural_gas_steam_turbine_1,1,0.0,0.0,0.0
BASN_onshore_wind_turbine_1,1,846157.051361828,520.0,0.18626660929175207
BASN_petroleum_liquids_1,1,0.0,0.0,0.0
BASN_small_hydroelectric_1,1,1.249248e6,143.0,1.0
BASN_solar_photovoltaic_1,1,8.559584494429909e6,4274.0,0.2292479919051687
CANO_batteries_1,2,3.6317444304384976e6,2679.0,0.0
CANO_biomass_1,2,262080.0,30.0,1.0
CANO_biomass_2,2,235872.0,27.0,1.0
CANO_conventional_hydroelectric_1,2,1.4214822427186651e7,5620.0,0.2895292850296448
CANO_hydroelectric_pumped_storage_1,2,6.0482956471838765e6,2277.0,0.0
CANO_natural_gas_fired_combined_cycle_1,2,550790.9212123925,2492.0,0.025300325566188747
CANO_natural_gas_fired_combined_cycle_2,2,1.0520493801508667e7,8297.0,0.14514511017360784
CANO_natural_gas_fired_combustion_turbine_1,2,64215.33940353167,1945.0,0.003779258088948585
CANO_natural_gas_fired_combustion_turbine_2,2,35641.138494967796,1004.0,0.0040635464660323676
CANO_natural_gas_internal_combustion_engine_1,2,50146.21147442375,434.0,0.013226220932932783
CANO_natural_gas_steam_turbine_1,2,907.7720349891867,3.0,0.03463721134726751
CANO_onshore_wind_turbine_1,2,111802.01397411639,62.0,0.20641692878950355
CANO_petroleum_liquids_1,2,139.04850340720367,151.0,0.00010540877013985189
CANO_small_hydroelectric_1,2,1.70352e6,195.0,1.0
CANO_solar_photovoltaic_1,2,4.813977102965274e6,2502.0,0.2202440018207629
CASO_batteries_1,3,0.0,0.0,0.0
CASO_biomass_1,3,480480.0,55.0,1.0
CASO_biomass_2,3,26208.0,3.0,1.0
CASO_conventional_hydroelectric_1,3,2.125080425446455e6,919.0,0.26469591208473026
CASO_geothermal_1,3,187737.57631822588,24.0,0.8954211324701707
CASO_hydroelectric_pumped_storage_1,3,4.511911332797413e6,1665.0,0.0
