Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_batteries_1,1,688772.3589731111,934.8,0.0
BASN_biomass_1,1,90941.7600000045,10.41,1.0000000000000495
BASN_biomass_2,1,48921.59999999929,5.6,0.9999999999999857
BASN_conventional_hydroelectric_1,1,8.384544881102257e6,2566.3,0.3739895303074487
BASN_conventional_steam_coal_1,1,1258.0545894566442,51.0,0.0028236878489205004
BASN_conventional_steam_coal_2,1,1682.8598804610358,2949.2,6.531773347910747e-5
BASN_geothermal_1,1,3.7692927601729375e6,499.84,0.8632095512718231
BASN_natural_gas_fired_combined_cycle_1,1,297567.5265894529,1123.0,0.030331448683440166
BASN_natural_gas_fired_combined_cycle_2,1,7.286999965973213e6,7113.9,0.11725419411147302
BASN_natural_gas_fired_combustion_turbine_1,1,145444.29927970655,2025.0,0.008221651250379106
BASN_natural_gas_fired_combustion_turbine_2,1,13128.933086881485,236.2,0.006362633624652952
BASN_natural_gas_internal_combustion_engine_1,1,54503.00480061286,221.4,0.028179300224332533
BASN_natural_gas_steam_turbine_1,1,1591.4364393012027,242.5,0.0007512161735306459
BASN_onshore_wind_turbine_1,1,3.831485253630498e6,2030.1,0.21604145914599393
BASN_petroleum_liquids_1,1,275.169453145344,25.8,0.0012208656913979042
BASN_small_hydroelectric_1,1,1.651104e6,189.0,1.0
BASN_solar_photovoltaic_1,1,1.4349782159347076e7,7556.7,0.21737044862916746
CANO_batteries_1,2,3.385505138212933e6,2675.7,0.0
CANO_biomass_1,2,214119.36000000322,24.51,1.000000000000015
CANO_biomass_2,2,375123.8400000114,42.94,1.0000000000000304
CANO_conventional_hydroelectric_1,2,1.8354650949572705e7,6970.8,0.30140529808916516
CANO_geothermal_1,2,0.0,0.0,0.0
CANO_hydroelectric_pumped_storage_1,2,5.672267034369621e6,2276.9,0.0
CANO_natural_gas_fired_combined_cycle_1,2,1.5190726001399562e6,3112.8,0.05586176933429266
CANO_natural_gas_fired_combined_cycle_2,2,1.2602843508966327e7,8296.9,0.17387616887634838
CANO_natural_gas_fired_combustion_turbine_1,2,2223.8713525406924,2243.9,0.00011344713599098482
CANO_natural_gas_fired_combustion_turbine_2,2,92636.86262011736,2428.4,0.004366676195059723
CANO_natural_gas_internal_combustion_engine_1,2,130964.83262847226,431.6,0.03473446634924956
CANO_natural_gas_steam_turbine_1,2,2513.2094421737793,2.9,0.09920145897174511
CANO_nuclear_1,2,0.0,0.0,0.0
CANO_onshore_wind_turbine_1,2,2.5125290152325556e6,1442.0,0.1994496139519729
CANO_petroleum_liquids_1,2,426.347161203336,175.1,0.00027871773507978176
CANO_small_hydroelectric_1,2,1.9697932799999563e6,225.48,0.9999999999999779
CANO_solar_photovoltaic_1,2,1.2806174859590445e7,5791.3,0.2531224931132972
CASO_batteries_1,3,1.0636917028133448e7,8682.8,0.0
CASO_biomass_1,3,331968.0,38.0,1.0
CASO_biomass_2,3,45601.92000000072,5.22,1.0000000000000158
CASO_conventional_hydroelectric_1,3,2.2386889037363017e6,971.0,0.2639136732335134
CASO_conventional_steam_coal_1,3,0.0,0.0,0.0
CASO_geothermal_1,3,0.0,0.0,0.0
CASO_hydroelectric_pumped_storage_1,3,3.721206897246516e6,1665.0,0.0
CASO_natural_gas_fired_combined_cycle_1,3,2.3470051591749843e6,2102.9,0.12775643895255456
CASO_natural_gas_fired_combined_cycle_2,3,8.298642848665633e6,6090.1,0.15598039827251076
