Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_batteries_1,1,743134.1127982815,934.8,0.0
BASN_biomass_1,1,104395.20000000039,11.95,1.0000000000000038
BASN_biomass_2,1,56172.48000000132,6.43,1.0000000000000235
BASN_conventional_hydroelectric_1,1,7.676261047807719e6,2566.3,0.3423967912984161
BASN_conventional_steam_coal_1,1,73.66848470009026,51.0,0.00016534799589727937
BASN_conventional_steam_coal_2,1,168.32197202624155,2949.2,6.533170013225228e-6
BASN_geothermal_1,1,3.2759661663853605e6,416.13,0.9011513880387171
BASN_natural_gas_fired_combined_cycle_1,1,55360.167843627285,1123.0,0.005642934594715726
BASN_natural_gas_fired_combined_cycle_2,1,7.203372155573931e6,6273.9,0.13142731490702503
BASN_natural_gas_fired_combustion_turbine_1,1,240.08423766165245,2025.0,1.3571442005927081e-5
BASN_natural_gas_fired_combustion_turbine_2,1,173.90524047150188,236.2,8.427915072801707e-5
BASN_natural_gas_internal_combustion_engine_1,1,7450.5304655804675,219.0,0.00389430941591633
BASN_natural_gas_steam_turbine_1,1,53.41271471612453,5.0,0.0012228185603508363
BASN_onshore_wind_turbine_1,1,2.4949910305614043e6,1510.1,0.1891257467243003
BASN_petroleum_liquids_1,1,23.798405369926773,25.8,0.00010558823406454435
BASN_small_hydroelectric_1,1,1.5322070399999754e6,175.39,0.999999999999984
BASN_solar_photovoltaic_1,1,1.2736541469501723e7,6327.7,0.23040558801372768
CANO_batteries_1,2,2.7950190473557487e6,2296.7,0.0
CANO_biomass_1,2,393556.80000000156,45.05,1.000000000000004
CANO_biomass_2,2,224602.56000000463,25.71,1.0000000000000207
CANO_conventional_hydroelectric_1,2,1.7335997579292495e7,6970.8,0.28467779269762367
CANO_geothermal_1,2,0.0,0.0,0.0
CANO_hydroelectric_pumped_storage_1,2,5.021484371769108e6,2276.9,0.0
CANO_natural_gas_fired_combined_cycle_1,2,338183.932908443,3112.8,0.012436240934735322
CANO_natural_gas_fired_combined_cycle_2,2,2.0337966164100137e7,8296.9,0.28059442591940725
CANO_natural_gas_fired_combustion_turbine_1,2,281.34684329698905,2243.9,1.4352446042205931e-5
CANO_natural_gas_fired_combustion_turbine_2,2,292.8771423426005,2428.4,1.3805515529914125e-5
CANO_natural_gas_internal_combustion_engine_1,2,315.68691218202963,431.6,8.372641882566976e-5
CANO_natural_gas_steam_turbine_1,2,181.14861382682966,2.9,0.007150302112022769
CANO_nuclear_1,2,0.0,0.0,0.0
CANO_onshore_wind_turbine_1,2,2.7414218961714385e6,1442.0,0.21761959187574606
CANO_petroleum_liquids_1,2,63.6857475877315,175.1,4.163355345070445e-5
CANO_small_hydroelectric_1,2,1.881210240000001e6,215.34,1.0000000000000004
CANO_solar_photovoltaic_1,2,8.67154855608835e6,4741.0,0.2093698199540297
CASO_batteries_1,3,7.959104420189733e6,6435.9,0.0
CASO_biomass_1,3,439857.5999999934,50.35,0.999999999999985
CASO_biomass_2,3,60453.119999998395,6.92,0.9999999999999736
CASO_conventional_hydroelectric_1,3,2.224409178404263e6,971.0,0.2622302706138576
CASO_conventional_steam_coal_1,3,0.0,0.0,0.0
CASO_geothermal_1,3,0.0,0.0,0.0
CASO_hydroelectric_pumped_storage_1,3,3.900858851660879e6,1665.0,0.0
CASO_natural_gas_fired_combined_cycle_1,3,120949.89371206531,2102.9,0.0065837638455703874
CASO_natural_gas_fired_combined_cycle_2,3,1.5003634888206128e7,6090.1,0.28200670737071537
CASO_natural_gas_fired_combustion_turbine_1,3,292.01892250654544,1865.3,1.7920481671980694e-5
CASO_natural_gas_fired_combustion_turbine_2,3,82210.3726741074,4433.6,0.0021225478183794747
CASO_natural_gas_internal_combustion_engine_1,3,7516.151393521742,50.2,0.017138751298655518
CASO_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
CASO_onshore_wind_turbine_1,3,1.239597093054848e7,3901.1,0.36373143892977305
CASO_petroleum_liquids_1,3,36.881159149239245,14.1,0.00029941449702899914
CASO_small_hydroelectric_1,3,636767.0400000145,72.89,1.0000000000000226
CASO_solar_photovoltaic_1,3,2.533824005146558e7,11703.2,0.24783303424112776
FRCC_batteries_1,4,366761.6903073717,555.2,0.0
FRCC_biomass_1,4,126060.47999999573,14.43,0.999999999999966
FRCC_biomass_2,4,254217.6000000022,29.1,1.0000000000000084
FRCC_conventional_hydroelectric_1,4,116666.5840919263,43.5,0.3070044000566458
FRCC_conventional_steam_coal_1,4,183.60304719832246,3109.0,6.759997531622805e-6
FRCC_conventional_steam_coal_2,4,134.281138956696,674.0,2.2805652071155477e-5
FRCC_natural_gas_fired_combined_cycle_1,4,798.6577918061191,2675.7,3.416730221148007e-5
FRCC_natural_gas_fired_combined_cycle_2,4,4.373334552174513e7,29352.0,0.1705541837455255
FRCC_natural_gas_fired_combustion_turbine_1,4,279.84271812329473,8422.4,3.8033432481779623e-6
FRCC_natural_gas_fired_combustion_turbine_2,4,200.34202973318935,285.9,8.02130977577673e-5
FRCC_natural_gas_internal_combustion_engine_1,4,352.9268060794692,141.4,0.00028570813813677494
FRCC_natural_gas_steam_turbine_1,4,0.0,0.0,0.0
FRCC_nuclear_1,4,2.432658091054825e7,3737.0,0.7451528213113228
FRCC_petroleum_liquids_1,4,64.46823288233146,450.2,1.639183787728741e-5
FRCC_solar_photovoltaic_1,4,8.063438920196724e6,5214.9,0.1769952821547807
ISNE_batteries_1,5,233888.31984900095,287.3,0.0
ISNE_biomass_1,5,77663.03999999772,8.89,0.9999999999999707
ISNE_biomass_2,5,176292.4799999979,20.18,0.9999999999999879
ISNE_conventional_hydroelectric_1,5,1.9786229916593507e6,592.8,0.382069377643781
ISNE_conventional_steam_coal_1,5,0.0,0.0,0.0
ISNE_conventional_steam_coal_2,5,0.0,0.0,0.0
ISNE_hydroelectric_pumped_storage_1,5,3.060562642604177e6,1768.0,0.0
ISNE_natural_gas_fired_combined_cycle_1,5,748370.1673751482,3357.4,0.025515304480195164
ISNE_natural_gas_fired_combined_cycle_2,5,1.3185148260725403e7,10499.0,0.14375549569090962
ISNE_natural_gas_fired_combustion_turbine_1,5,36881.612390993105,407.1,0.010370415844209733
ISNE_natural_gas_fired_combustion_turbine_2,5,135133.58781589335,1359.9,0.01137479840347738
ISNE_natural_gas_internal_combustion_engine_1,5,8626.696029888084,57.4,0.017203625412183805
ISNE_natural_gas_steam_turbine_1,5,3559.450347470645,21.3,0.019128931427618297
ISNE_nuclear_1,5,2.290144312110032e7,3348.1,0.782982046166674
ISNE_offshore_wind_turbine_1,5,224317.7820753368,29.3,0.8763618359842322
ISNE_onshore_wind_turbine_1,5,1.9593891598713177e6,1466.6,0.15293130518414844
ISNE_petroleum_liquids_1,5,26220.0604956349,1043.4,0.0028765387686795654
ISNE_small_hydroelectric_1,5,2.222525760000038e6,254.40999999999997,1.0000000000000173
ISNE_solar_photovoltaic_1,5,2.9807583007312715e6,2118.7,0.16104404490529603
MISC_batteries_1,6,24872.66252684517,26.3,0.0
MISC_biomass_1,6,385694.4000000068,44.15,1.0000000000000178
MISC_biomass_2,6,11968.320000000193,1.37,1.000000000000016
MISC_conventional_hydroelectric_1,6,1.2873523552943445e6,448.6,0.3284925597009848
MISC_conventional_steam_coal_1,6,184.63991212158723,11173.8,1.8915249132961942e-6
MISC_conventional_steam_coal_2,6,143.35201971439184,2597.0,6.318576402011824e-6
MISC_hydroelectric_pumped_storage_1,6,1.0458499507451259e6,471.0,0.0
MISC_natural_gas_fired_combined_cycle_1,6,694096.1916359457,573.6,0.13851534673767443
MISC_natural_gas_fired_combined_cycle_2,6,6.058328783375563e6,4067.5,0.17049539432379543
MISC_natural_gas_fired_combustion_turbine_1,6,33597.86143847606,577.6,0.006658429791282209
MISC_natural_gas_fired_combustion_turbine_2,6,41536.24594042033,8454.8,0.0005623559288332542
MISC_natural_gas_internal_combustion_engine_1,6,17202.096432557995,71.8,0.02742485299608382
MISC_natural_gas_steam_turbine_1,6,17313.255231318148,228.1,0.00868842028315921
MISC_nuclear_1,6,1.3281015553094186e7,2373.0,0.6406501345790221
MISC_onshore_wind_turbine_1,6,9.017918404218012e6,4607.5,0.22404142802033863
MISC_petroleum_liquids_1,6,81.08850212774274,322.4,2.879065992569421e-5
MISC_small_hydroelectric_1,6,0.0,0.0,0.0
MISC_solar_photovoltaic_1,6,2.1605548480911506e6,1454.8,0.17000017877625376
MISE_batteries_1,7,1460.9456727673821,1.3,0.0
MISE_biomass_1,7,217701.12000000308,24.92,1.0000000000000142
MISE_biomass_2,7,154103.04000000277,17.64,1.000000000000018
MISE_conventional_hydroelectric_1,7,79984.20459329021,32.4,0.2825833665197304
MISE_conventional_steam_coal_1,7,181.01398660907114,3088.3,6.709343489985627e-6
MISE_conventional_steam_coal_2,7,0.0,0.0,0.0
MISE_hydroelectric_pumped_storage_1,7,4.134462309833104e6,2047.0000000000002,0.0
MISE_natural_gas_fired_combined_cycle_1,7,9.745957257046407e6,5517.4,0.2021982564933105
MISE_natural_gas_fired_combined_cycle_2,7,335445.8653064409,743.7,0.05163117828748682
MISE_natural_gas_fired_combustion_turbine_1,7,402404.03148302744,3811.5,0.01208519809564616
MISE_natural_gas_fired_combustion_turbine_2,7,193.22053967720242,585.2,3.77951739044951e-5
MISE_natural_gas_internal_combustion_engine_1,7,163.98426361758663,125.3,0.00014980919750253845
MISE_natural_gas_steam_turbine_1,7,3323.725496074628,9.2,0.04135468297194304
MISE_nuclear_1,7,7.4918257365548285e6,1161.0,0.7386570067717876
MISE_onshore_wind_turbine_1,7,6.155893795231464e6,3257.7,0.2163054217794991
MISE_petroleum_liquids_1,7,56.645058954140694,44.8,0.00014473427625563324
MISE_small_hydroelectric_1,7,105705.60000000165,12.1,1.0000000000000155
MISE_solar_photovoltaic_1,7,1.149299100496519e6,783.5,0.1679118863674842
MISS_batteries_1,8,13312.631974221224,10.5,0.0
MISS_biomass_1,8,14152.320000000193,1.62,1.0000000000000135
MISS_biomass_2,8,183718.0799999951,21.03,0.9999999999999734
MISS_conventional_hydroelectric_1,8,1.0931878874663336e6,538.1,0.23255152597916373
MISS_conventional_steam_coal_1,8,156.21210871286817,5094.1,3.5102221590955867e-6
MISS_conventional_steam_coal_2,8,110.75119075314558,1016.9999999999999,1.246564704433351e-5
MISS_natural_gas_fired_combined_cycle_1,8,3.2298800907369237e7,15322.2,0.24129740269494498
MISS_natural_gas_fired_combined_cycle_2,8,232.6165761770937,2225.2,1.1966275090610744e-5
MISS_natural_gas_fired_combustion_turbine_1,8,231.08104004743367,2914.2,9.076790973342231e-6
MISS_natural_gas_fired_combustion_turbine_2,8,245564.95479618022,1581.3,0.01777622306258571
MISS_natural_gas_internal_combustion_engine_1,8,17206.97717430146,84.3,0.0233649245324313
MISS_natural_gas_steam_turbine_1,8,45810.90752802693,1295.0,0.0040493610540705775
MISS_natural_gas_steam_turbine_2,8,148.2497306683137,62.2,0.00027282923355975664
MISS_nuclear_1,8,3.1345274602603372e7,5426.0,0.6612712845972623
MISS_onshore_wind_turbine_1,8,0.0,0.0,0.0
MISS_petroleum_liquids_1,8,42.39443188483131,40.9,0.00011865140532174236
MISS_small_hydroelectric_1,8,9172.799999999886,1.05,0.9999999999999875
MISS_solar_photovoltaic_1,8,2.0410039962870334e6,1372.9,0.1701736541855861
MISW_batteries_1,9,29302.99130290798,30.9,0.0
MISW_biomass_1,9,127108.8000000011,14.55,1.0000000000000084
MISW_biomass_2,9,26906.880000001034,3.08,1.0000000000000384
MISW_conventional_hydroelectric_1,9,232394.09954923886,95.0,0.28001988089121704
