Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_batteries_1,1,0.0,0.0,0.0
BASN_biomass_1,1,71460.47999999781,8.18,0.9999999999999694
BASN_biomass_2,1,48921.59999999929,5.6,0.9999999999999857
BASN_conventional_hydroelectric_1,1,5.798145332370567e6,1773.8,0.37417246150744476
BASN_conventional_steam_coal_1,1,719.5635316603275,51.0,0.001615051380046343
BASN_conventional_steam_coal_2,1,1334.2374911801003,2040.2,7.485964638132177e-5
BASN_geothermal_1,1,2.588936438737266e6,325.22,0.9112373603232297
BASN_natural_gas_fired_combined_cycle_1,1,105765.88700390515,433.0,0.027960510357688807
BASN_natural_gas_fired_combined_cycle_2,1,9.102801837800825e6,7113.9,0.14647203219867486
BASN_natural_gas_fired_combustion_turbine_1,1,68649.62819962171,1902.9,0.00412961531673784
BASN_natural_gas_fired_combustion_turbine_2,1,10781.862000221605,236.2,0.005225179932368192
BASN_natural_gas_internal_combustion_engine_1,1,56353.80435233308,221.4,0.029136205929142366
BASN_natural_gas_steam_turbine_1,1,0.0,0.0,0.0
BASN_onshore_wind_turbine_1,1,2.599823561656288e6,1454.0,0.20467596349531922
BASN_petroleum_liquids_1,1,115.17427757266243,13.6,0.0009694021154238583
BASN_small_hydroelectric_1,1,1.5414671999999762e6,176.45,0.9999999999999846
BASN_solar_photovoltaic_1,1,1.4112074681441914e7,7483.7,0.2158548798167308
CANO_batteries_1,2,0.0,0.0,0.0
CANO_biomass_1,2,75741.1199999951,8.67,0.9999999999999355
CANO_biomass_2,2,113131.19999999787,12.95,0.9999999999999812
CANO_conventional_hydroelectric_1,2,1.8141654511690546e7,6901.8,0.3008859415717159
CANO_geothermal_1,2,0.0,0.0,0.0
CANO_hydroelectric_pumped_storage_1,2,5.543711878571878e6,2276.9,0.0
CANO_natural_gas_fired_combined_cycle_1,2,1.2330343594469787e6,3112.8,0.045343113266830284
CANO_natural_gas_fired_combined_cycle_2,2,1.7486909857859984e7,8296.9,0.24125959267902766
CANO_natural_gas_fired_combustion_turbine_1,2,22886.93541345536,1994.9,0.0013132695914333933
CANO_natural_gas_fired_combustion_turbine_2,2,69168.75320406271,1510.0,0.005243489162911384
CANO_natural_gas_internal_combustion_engine_1,2,104388.63557323173,431.6,0.027685932756074946
CANO_natural_gas_steam_turbine_1,2,1533.181276389217,2.9,0.060517765425240656
CANO_nuclear_1,2,0.0,0.0,0.0
CANO_onshore_wind_turbine_1,2,1.1766564441251697e6,698.0,0.19296637110169063
CANO_petroleum_liquids_1,2,456.7847505658608,167.4,0.00031235144387077406
CANO_small_hydroelectric_1,2,1.944983039999982e6,222.64,0.9999999999999908
CANO_solar_photovoltaic_1,2,1.2157833287089784e7,5750.0,0.24203362969998773
CASO_batteries_1,3,115402.31268766017,84.0,0.0
CASO_biomass_1,3,218050.55999999706,24.96,0.9999999999999865
CASO_biomass_2,3,32760.0,3.75,1.0
CASO_conventional_hydroelectric_1,3,2.1885012927593975e6,955.0,0.2623196417495394
CASO_conventional_steam_coal_1,3,0.0,0.0,0.0
CASO_geothermal_1,3,0.0,0.0,0.0
CASO_hydroelectric_pumped_storage_1,3,4.1884586737454697e6,1665.0,0.0
CASO_natural_gas_fired_combined_cycle_1,3,679792.7892124243,1984.9,0.039203541062657235
CASO_natural_gas_fired_combined_cycle_2,3,1.4704751595448447e7,6090.1,0.27638892915185415
CASO_natural_gas_fired_combustion_turbine_1,3,60159.310879842764,1454.7,0.004733875028284185
CASO_natural_gas_fired_combustion_turbine_2,3,602404.375746588,3813.6,0.01808174555348938
CASO_natural_gas_internal_combustion_engine_1,3,31916.604979335672,50.2,0.07277803843995737
CASO_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
CASO_onshore_wind_turbine_1,3,1.1384432354520537e7,3464.4,0.37615836631005856
CASO_petroleum_liquids_1,3,239.50538815940354,7.8,0.0035148602329207104
CASO_small_hydroelectric_1,3,584700.4800000141,66.93,1.000000000000024
CASO_solar_photovoltaic_1,3,2.9200498874638937e7,12852.6,0.2600678421567834
FRCC_batteries_1,4,0.0,0.0,0.0
FRCC_biomass_1,4,76964.16000000142,8.81,1.0000000000000184
FRCC_biomass_2,4,218225.280000007,24.98,1.000000000000032
FRCC_conventional_hydroelectric_1,4,104650.88803019853,43.5,0.2753854785856346
FRCC_conventional_steam_coal_1,4,1325.1179248465558,2523.0,6.01207864227203e-5
FRCC_conventional_steam_coal_2,4,1120.3477726403826,442.0,0.0002901469170687017
FRCC_natural_gas_fired_combined_cycle_1,4,5364.360092721888,2312.7,0.00026551312682836816
FRCC_natural_gas_fired_combined_cycle_2,4,1.7215276973232478e7,28737.0,0.06857407546518118
FRCC_natural_gas_fired_combustion_turbine_1,4,1957.2766756210992,8326.4,2.6908056123864e-5
FRCC_natural_gas_fired_combustion_turbine_2,4,1404.7141246561785,234.7,0.0006851130411281111
FRCC_natural_gas_internal_combustion_engine_1,4,107215.02368795114,244.4,0.05021596569378957
FRCC_natural_gas_steam_turbine_1,4,0.0,0.0,0.0
FRCC_nuclear_1,4,2.999206283502316e7,3737.0,0.9186934374642582
FRCC_petroleum_liquids_1,4,434.24899119735966,148.3,0.0003351853602097888
FRCC_solar_photovoltaic_1,4,1.2568359817760956e7,7848.6,0.18330477748581925
ISNE_batteries_1,5,0.0,0.0,0.0
ISNE_biomass_1,5,2446.08000000005,0.28,0.0
ISNE_biomass_2,5,254654.3999999956,29.15,0.9999999999999827
ISNE_conventional_hydroelectric_1,5,1.7228525547888235e6,516.1,0.38212163455523873
ISNE_conventional_steam_coal_1,5,0.0,0.0,0.0
ISNE_conventional_steam_coal_2,5,0.0,0.0,0.0
ISNE_hydroelectric_pumped_storage_1,5,3.5269434882527944e6,1768.0,0.0
ISNE_natural_gas_fired_combined_cycle_1,5,1.464839428907852e6,3158.8,0.0530829764645757
ISNE_natural_gas_fired_combined_cycle_2,5,1.1751297027922874e7,10499.0,0.12812245231190333
ISNE_natural_gas_fired_combustion_turbine_1,5,44722.81711836524,409.5,0.012501514264683667
ISNE_natural_gas_fired_combustion_turbine_2,5,227722.84866078544,1315.9,0.01980938969512515
ISNE_natural_gas_internal_combustion_engine_1,5,18598.59457472687,57.4,0.03708989549975206
ISNE_natural_gas_steam_turbine_1,5,7713.11815957103,17.2,0.05133208588606242
ISNE_nuclear_1,5,2.311879157219957e7,3348.1,0.7904130160873447
ISNE_offshore_wind_turbine_1,5,208115.3086443347,29.3,0.813062220447244
ISNE_onshore_wind_turbine_1,5,1.5399067813695176e6,1165.2,0.1512799353340822
ISNE_petroleum_liquids_1,5,8729.573374564778,823.9,0.0012128466458114619
ISNE_small_hydroelectric_1,5,2.0384582400000447e6,233.34,1.0000000000000218
ISNE_solar_photovoltaic_1,5,3.2421944632406863e6,2438.0,0.1522273661174737
MISC_batteries_1,6,0.0,0.0,0.0
MISC_biomass_1,6,257013.12000000224,29.42,1.0000000000000087
MISC_biomass_2,6,8211.839999999951,0.94,0.0
MISC_conventional_hydroelectric_1,6,776821.263152408,276.6,0.321481734954176
MISC_conventional_steam_coal_1,6,1428.4907309103198,6248.7,2.6168276901051825e-5
MISC_conventional_steam_coal_2,6,1057.0797225408255,1692.0,7.151460726495899e-5
MISC_hydroelectric_pumped_storage_1,6,1.1709900884506968e6,471.0,0.0
MISC_natural_gas_fired_combined_cycle_1,6,709917.8953663986,573.6,0.14167276037084692
MISC_natural_gas_fired_combined_cycle_2,6,7.569920695378358e6,4067.5,0.21303508939626736
MISC_natural_gas_fired_combustion_turbine_1,6,85996.63871337818,457.6,0.021512101358521833
MISC_natural_gas_fired_combustion_turbine_2,6,319664.6127806812,8951.4,0.004087812547298057
MISC_natural_gas_internal_combustion_engine_1,6,18386.44645145004,34.8,0.06047918525618014
MISC_natural_gas_steam_turbine_1,6,1150.5862337660615,125.9,0.0010461183451366837
MISC_nuclear_1,6,1.700771153242536e7,2373.0,0.8204186373075186
MISC_onshore_wind_turbine_1,6,7.608007903416703e6,3811.7,0.22847549008952867
MISC_petroleum_liquids_1,6,541.4316000832442,208.2,0.0002976804056152225
MISC_small_hydroelectric_1,6,0.0,0.0,0.0
MISC_solar_photovoltaic_1,6,6.007740283569064e6,3878.1,0.1773289003078839
MISE_batteries_1,7,0.0,0.0,0.0
MISE_biomass_1,7,66830.39999999986,7.65,0.9999999999999979
MISE_biomass_2,7,89718.72000000191,10.27,1.0000000000000213
MISE_conventional_hydroelectric_1,7,0.0,0.0,0.0
MISE_conventional_steam_coal_1,7,555.4017072311636,2.3,0.027641827282965225
MISE_conventional_steam_coal_2,7,0.0,0.0,0.0
MISE_hydroelectric_pumped_storage_1,7,4.690327857640626e6,2047.0000000000002,0.0
MISE_natural_gas_fired_combined_cycle_1,7,5.199138112977683e6,6017.4,0.09890308704911592
MISE_natural_gas_fired_combined_cycle_2,7,310191.1963761257,699.2,0.050782657347559566
MISE_natural_gas_fired_combustion_turbine_1,7,443932.5029806791,3971.5,0.01279527874027927
MISE_natural_gas_fired_combustion_turbine_2,7,1294.8854349912906,418.1,0.0003545182142088607
MISE_natural_gas_internal_combustion_engine_1,7,34075.86314111009,82.9,0.04705217562797714
MISE_natural_gas_steam_turbine_1,7,3255.369804431398,8.2,0.045443717675547744
MISE_nuclear_1,7,9.149317178882223e6,1161.0,0.9020774747046706
MISE_onshore_wind_turbine_1,7,6.364761363952894e6,3075.1,0.23692465479073488
MISE_petroleum_liquids_1,7,417.4523906533846,28.7,0.001664993070658737
MISE_small_hydroelectric_1,7,105356.15999999829,12.06,0.9999999999999838
MISE_solar_photovoltaic_1,7,1.6126285658344598e6,1073.5,0.17195692663355758
MISS_batteries_1,8,0.0,0.0,0.0
MISS_biomass_1,8,6202.560000000196,0.71,0.0
MISS_biomass_2,8,93300.47999999649,10.68,0.9999999999999624
MISS_conventional_hydroelectric_1,8,984033.7958396153,521.4,0.2160361166259056
MISS_conventional_steam_coal_1,8,1203.6746783130684,5094.1,2.7047618542318104e-5
MISS_conventional_steam_coal_2,8,843.3163765924594,1016.9999999999999,9.491983089138261e-5
MISS_natural_gas_fired_combined_cycle_1,8,3.692173175272492e7,16637.2,0.2540324518523813
MISS_natural_gas_fired_combined_cycle_2,8,41223.27761550883,2203.2,0.0021417854839923998
MISS_natural_gas_fired_combustion_turbine_1,8,11868.516643102663,3394.9,0.0004001813376140036
MISS_natural_gas_fired_combustion_turbine_2,8,124689.93082915497,721.4,0.019785299130461082
MISS_natural_gas_internal_combustion_engine_1,8,32484.575320682095,82.8,0.044909087556905536
